Date,Views
20180110,1914
20180111,1750
20180112,1914
20180113,1879
20180114,1800
20180115,1774
20180116,1751
20180117,2075
20180118,1773
20180119,1671
20180120,1669
20180121,1906
20180122,1889
20180123,1823
20180124,1702
20180125,1812
20180126,1704
20180127,1640
20180128,1972
20180129,2159
20180130,1880
20180131,1813
20180201,2062
20180202,1912
20180203,2127
20180204,2872
20180205,3941
20180206,3733
20180207,3976
20180208,6234
20180209,17474
20180210,26455
20180211,23758
20180212,25573
20180213,22058
20180214,21901
20180215,16344
20180216,15179
20180217,18763
20180218,15877
20180219,17163
20180220,19503
20180221,21286
20180222,17312
20180223,17257
20180224,14507
20180225,19016
20180226,15463
20180227,4963
20180228,3235
20180301,2517
20180302,2079
20180303,1882
20180304,1968
20180305,1906
20180306,1556
20180307,1426
20180308,1189
20180309,1493
20180310,1271
20180311,1334
