Date,Views
20210518,2354
20210519,2034
20210520,1854
20210521,1764
20210522,1486
20210523,1385
20210524,1612
20210525,1538
20210526,1462
20210527,1269
20210528,1346
20210529,1228
20210530,1217
20210531,1413
20210601,1341
20210602,1186
20210603,1120
20210604,1010
20210605,889
20210606,988
20210607,991
20210608,946
20210609,986
20210610,1001
20210611,946
20210612,807
20210613,833
20210614,1255
20210615,1096
20210616,1134
20210617,1736
20210618,2428
20210619,2352
20210620,1650
20210621,1082
20210622,946
20210623,1036
20210624,844
20210625,767
20210626,843
20210627,779
20210628,823
20210629,843
20210630,915
20210701,1010
20210702,1105
20210703,1147
20210704,2057
20210705,1869
20210706,1154
20210707,765
20210708,702
20210709,722
20210710,733
20210711,682
20210712,733
20210713,687
20210714,699
20210715,678
20210716,691
20210717,661
