Date,Views
20161009,191
20161010,275
20161011,290
20161012,246
20161013,310
20161014,240
20161015,207
20161016,220
20161017,283
20161018,266
20161019,285
20161020,286
20161021,316
20161022,229
20161023,188
20161024,294
20161025,421
20161026,424
20161027,377
20161028,706
20161029,328
20161030,355
20161031,453
20161101,474
20161102,542
20161103,467
20161104,474
20161105,399
20161106,534
20161107,911
20161108,1811
20161109,1569
20161110,494
20161111,275
20161112,156
20161113,177
20161114,167
20161115,170
20161116,146
20161117,123
20161118,119
20161119,109
20161120,69
20161121,79
20161122,70
20161123,74
20161124,112
20161125,66
20161126,64
20161127,110
20161128,92
20161129,113
20161130,74
20161201,76
20161202,73
20161203,65
20161204,76
20161205,59
20161206,77
20161207,100
20161208,75
