Date,Views
20200820,3322
20200821,2377
20200822,2032
20200823,1933
20200824,1609
20200825,1673
20200826,2283
20200827,1768
20200828,1934
20200829,1705
20200830,1606
20200831,1474
20200901,1360
20200902,1330
20200903,1297
20200904,1739
20200905,1550
20200906,1357
20200907,1424
20200908,1336
20200909,1340
20200910,1406
20200911,1965
20200912,3803
20200913,2042
20200914,2384
20200915,1410
20200916,1315
20200917,1287
20200918,1515
20200919,3040
20200920,2073
20200921,1993
20200922,1587
20200923,1613
20200924,1426
20200925,1565
20200926,1475
20200927,2591
20200928,1642
20200929,1688
20200930,2219
20201001,10086
20201002,9069
20201003,4063
20201004,2984
20201005,2762
20201006,2846
20201007,2963
20201008,2501
20201009,2087
20201010,2108
20201011,2226
20201012,2159
20201013,1894
20201014,1824
20201015,2143
20201016,1848
20201017,2185
20201018,2356
20201019,2878
