Date,Views
20200820,571
20200821,630
20200822,540
20200823,573
20200824,610
20200825,632
20200826,656
20200827,694
20200828,574
20200829,529
20200830,542
20200831,572
20200901,666
20200902,633
20200903,698
20200904,748
20200905,495
20200906,549
20200907,610
20200908,697
20200909,774
20200910,680
20200911,847
20200912,556
20200913,507
20200914,641
20200915,664
20200916,678
20200917,843
20200918,698
20200919,494
20200920,562
20200921,669
20200922,713
20200923,981
20200924,825
20200925,709
20200926,505
20200927,577
20200928,708
20200929,683
20200930,613
20201001,715
20201002,675
20201003,503
20201004,467
20201005,648
20201006,600
20201007,840
20201008,700
20201009,620
20201010,466
20201011,543
20201012,645
20201013,675
20201014,720
20201015,663
20201016,586
20201017,608
20201018,561
20201019,667
