Date,Views
20200820,746
20200821,78
20200822,60
20200823,51
20200824,76
20200825,52
20200826,64
20200827,84
20200828,88
20200829,82
20200830,81
20200831,81
20200901,81
20200902,67
20200903,87
20200904,81
20200905,76
20200906,80
20200907,81
20200908,97
20200909,86
20200910,72
20200911,76
20200912,76
20200913,63
20200914,52
20200915,58
20200916,42
20200917,69
20200918,64
20200919,58
20200920,58
20200921,111
20200922,78
20200923,63
20200924,89
20200925,62
20200926,51
20200927,43
20200928,87
20200929,78
20200930,71
20201001,65
20201002,78
20201003,60
20201004,68
20201005,88
20201006,91
20201007,75
20201008,73
20201009,79
20201010,58
20201011,54
20201012,61
20201013,75
20201014,75
20201015,132
20201016,121
20201017,73
20201018,62
20201019,94
