Date,Views
20161009,54
20161010,90
20161011,74
20161012,108
20161013,62
20161014,62
20161015,162
20161016,124
20161017,78
20161018,64
20161019,77
20161020,52
20161021,55
20161022,49
20161023,108
20161024,77
20161025,61
20161026,56
20161027,75
20161028,74
20161029,74
20161030,45
20161031,67
20161101,56
20161102,81
20161103,181
20161104,101
20161105,90
20161106,87
20161107,73
20161108,105
20161109,163
20161110,113
20161111,139
20161112,101
20161113,85
20161114,77
20161115,87
20161116,75
20161117,75
20161118,69
20161119,61
20161120,69
20161121,70
20161122,44
20161123,54
20161124,57
20161125,64
20161126,69
20161127,76
20161128,46
20161129,73
20161130,66
20161201,83
20161202,60
20161203,76
20161204,48
20161205,64
20161206,69
20161207,91
20161208,56
