Date,Views
20161009,210
20161010,248
20161011,647
20161012,254
20161013,235
20161014,234
20161015,250
20161016,234
20161017,240
20161018,240
20161019,209
20161020,228
20161021,247
20161022,176
20161023,225
20161024,213
20161025,215
20161026,183
20161027,212
20161028,215
20161029,173
20161030,208
20161031,189
20161101,211
20161102,221
20161103,3590
20161104,459
20161105,346
20161106,533
20161107,348
20161108,444
20161109,696
20161110,618
20161111,536
20161112,466
20161113,411
20161114,413
20161115,351
20161116,374
20161117,305
20161118,296
20161119,268
20161120,299
20161121,399
20161122,274
20161123,297
20161124,288
20161125,255
20161126,267
20161127,228
20161128,250
20161129,248
20161130,228
20161201,234
20161202,211
20161203,180
20161204,200
20161205,233
20161206,230
20161207,227
20161208,243
