Date,Views
20161009,133
20161010,188
20161011,174
20161012,186
20161013,165
20161014,136
20161015,140
20161016,171
20161017,203
20161018,188
20161019,216
20161020,159
20161021,128
20161022,121
20161023,117
20161024,171
20161025,197
20161026,156
20161027,167
20161028,143
20161029,128
20161030,116
20161031,191
20161101,145
20161102,171
20161103,216
20161104,201
20161105,178
20161106,232
20161107,327
20161108,780
20161109,1458
20161110,608
20161111,432
20161112,343
20161113,272
20161114,321
20161115,352
20161116,293
20161117,306
20161118,238
20161119,172
20161120,180
20161121,230
20161122,181
20161123,174
20161124,142
20161125,137
20161126,187
20161127,190
20161128,249
20161129,222
20161130,230
20161201,183
20161202,150
20161203,134
20161204,161
20161205,193
20161206,172
20161207,208
20161208,165
