Date,Views
20161009,2169
20161010,2073
20161011,2714
20161012,2134
20161013,2070
20161014,1946
20161015,2045
20161016,2214
20161017,2227
20161018,4328
20161019,2249
20161020,2522
20161021,2293
20161022,2008
20161023,2077
20161024,2024
20161025,2469
20161026,2098
20161027,2112
20161028,2037
20161029,1926
20161030,2055
20161031,2054
20161101,1992
20161102,2064
20161103,2045
20161104,2089
20161105,2079
20161106,2252
20161107,2428
20161108,2500
20161109,4802
20161110,2346
20161111,2195
20161112,2122
20161113,2128
20161114,2100
20161115,2256
20161116,2350
20161117,2174
20161118,2369
20161119,2123
20161120,2378
20161121,2438
20161122,2703
20161123,2501
20161124,2244
20161125,2452
20161126,2843
20161127,2303
20161128,2120
20161129,2063
20161130,2079
20161201,2076
20161202,1902
20161203,1801
20161204,2063
20161205,1945
20161206,2047
20161207,1930
20161208,2010
