Date,Views
20210820,849
20210821,863
20210822,811
20210823,982
20210824,911
20210825,831
20210826,810
20210827,797
20210828,762
20210829,935
20210830,925
20210831,925
20210901,889
20210902,890
20210903,1059
20210904,866
20210905,829
20210906,1042
20210907,1088
20210908,1025
20210909,1120
20210910,1054
20210911,895
20210912,1009
20210913,1126
20210914,1084
20210915,1086
20210916,1010
20210917,924
20210918,846
20210919,968
20210920,1114
20210921,1556
20210922,1213
20210923,1046
20210924,1013
20210925,906
20210926,1193
20210927,1432
20210928,1291
20210929,1032
20210930,911
20211001,1020
20211002,905
20211003,970
20211004,1027
20211005,918
20211006,914
20211007,991
20211008,843
20211009,887
20211010,924
20211011,1004
20211012,990
20211013,992
20211014,1026
20211015,969
20211016,851
20211017,1024
20211018,1003
20211019,1072
