Date,Views
20210820,140
20210821,123
20210822,83
20210823,137
20210824,110
20210825,104
20210826,106
20210827,115
20210828,105
20210829,126
20210830,82
20210831,112
20210901,102
20210902,93
20210903,101
20210904,84
20210905,126
20210906,116
20210907,127
20210908,109
20210909,112
20210910,176
20210911,178
20210912,162
20210913,220
20210914,208
20210915,222
20210916,303
20210917,378
20210918,412
20210919,1425
20210920,2050
20210921,1116
20210922,480
20210923,330
20210924,279
20210925,197
20210926,218
20210927,203
20210928,173
20210929,156
20210930,140
20211001,121
20211002,133
20211003,118
20211004,128
20211005,114
20211006,91
20211007,125
20211008,126
20211009,116
20211010,116
20211011,149
20211012,120
20211013,74
20211014,123
20211015,113
20211016,97
20211017,86
20211018,91
20211019,82
