Date,Views
20160112,53
20160113,55
20160114,65
20160115,39
20160116,29
20160117,32
20160118,40
20160119,49
20160120,43
20160121,70
20160122,34
20160123,37
20160124,35
20160125,33
20160126,37
20160127,60
20160128,30
20160129,33
20160130,33
20160131,37
20160201,39
20160202,57
20160203,66
20160204,66
20160205,38
20160206,29
20160207,22
20160208,37
20160209,43
20160210,44
20160211,120
20160212,194
20160213,120
20160214,89
20160215,106
20160216,82
20160217,95
20160218,56
20160219,82
20160220,62
20160221,56
20160222,47
20160223,68
20160224,64
20160225,43
20160226,53
20160227,49
20160228,36
20160229,57
20160301,37
20160302,48
20160303,50
20160304,50
20160305,39
20160306,36
20160307,47
20160308,44
20160309,59
20160310,38
20160311,57
20160312,37
