Date,Views
20160112,280
20160113,286
20160114,224
20160115,205
20160116,166
20160117,227
20160118,249
20160119,250
20160120,219
20160121,265
20160122,211
20160123,211
20160124,201
20160125,215
20160126,233
20160127,248
20160128,286
20160129,279
20160130,270
20160131,234
20160201,275
20160202,224
20160203,245
20160204,240
20160205,217
20160206,171
20160207,184
20160208,228
20160209,252
20160210,238
20160211,321
20160212,324
20160213,279
20160214,218
20160215,269
20160216,278
20160217,314
20160218,305
20160219,258
20160220,219
20160221,272
20160222,259
20160223,285
20160224,242
20160225,280
20160226,245
20160227,222
20160228,220
20160229,243
20160301,303
20160302,262
20160303,349
20160304,269
20160305,197
20160306,213
20160307,252
20160308,236
20160309,269
20160310,301
20160311,246
20160312,231
