Date,Views
20160112,19
20160113,12
20160114,11
20160115,7
20160116,5
20160117,3
20160118,7
20160119,8
20160120,13
20160121,8
20160122,9
20160123,4
20160124,10
20160125,7
20160126,1
20160127,10
20160128,5
20160129,49
20160130,12
20160131,3
20160201,4
20160202,37
20160203,34
20160204,7
20160205,11
20160206,10
20160207,10
20160208,20
20160209,66
20160210,90
20160211,425
20160212,161
20160213,83
20160214,46
20160215,57
20160216,33
20160217,21
20160218,223
20160219,31
20160220,29
20160221,53
20160222,48
20160223,41
20160224,49
20160225,53
20160226,56
20160227,43
20160228,35
20160229,48
20160301,109
20160302,47
20160303,59
20160304,38
20160305,24
20160306,29
20160307,24
20160308,33
20160309,29
20160310,31
20160311,27
20160312,32
