Date,Views
20181007,2781
20181008,2611
20181009,3300
20181010,2877
20181011,2929
20181012,2743
20181013,2376
20181014,2658
20181015,3278
20181016,2725
20181017,3021
20181018,2545
20181019,2672
20181020,2171
20181021,2437
20181022,2590
20181023,2820
20181024,5905
20181025,5311
20181026,4411
20181027,3546
20181028,3279
20181029,4005
20181030,3515
20181031,3012
20181101,3313
20181102,3142
20181103,2859
20181104,2982
20181105,3323
20181106,4101
20181107,7580
20181108,9613
20181109,5754
20181110,3900
20181111,3735
20181112,3600
20181113,5186
20181114,4802
20181115,3722
20181116,4143
20181117,2980
20181118,4966
20181119,4187
20181120,3100
20181121,2886
20181122,2570
20181123,2318
20181124,2500
20181125,2471
20181126,2739
20181127,3136
20181128,2914
20181129,2989
20181130,3263
20181201,2509
20181202,2352
20181203,2801
20181204,3031
20181205,2702
20181206,2735
