Date,Views
20181007,108
20181008,140
20181009,180
20181010,176
20181011,138
20181012,150
20181013,148
20181014,128
20181015,129
20181016,181
20181017,150
20181018,164
20181019,148
20181020,196
20181021,99
20181022,153
20181023,209
20181024,175
20181025,162
20181026,165
20181027,123
20181028,145
20181029,144
20181030,155
20181031,196
20181101,182
20181102,161
20181103,166
20181104,214
20181105,269
20181106,363
20181107,1010
20181108,359
20181109,399
20181110,306
20181111,245
20181112,296
20181113,412
20181114,189
20181115,180
20181116,158
20181117,137
20181118,112
20181119,125
20181120,119
20181121,134
20181122,94
20181123,101
20181124,82
20181125,95
20181126,120
20181127,127
20181128,148
20181129,141
20181130,108
20181201,86
20181202,80
20181203,94
20181204,86
20181205,83
20181206,74
