Date,Views
20180105,63
20180106,93
20180107,98
20180108,76
20180109,53
20180110,48
20180111,62
20180112,56
20180113,75
20180114,125
20180115,78
20180116,66
20180117,69
20180118,43
20180119,62
20180120,41
20180121,103
20180122,171
20180123,97
20180124,65
20180125,73
20180126,78
20180127,73
20180128,78
20180129,67
20180130,54
20180131,62
20180201,71
20180202,70
20180203,89
20180204,140
20180205,368
20180206,140
20180207,97
20180208,80
20180209,92
20180210,89
20180211,68
20180212,50
20180213,88
20180214,48
20180215,58
20180216,49
20180217,45
20180218,55
20180219,41
20180220,40
20180221,31
20180222,44
20180223,44
20180224,37
20180225,35
20180226,42
20180227,53
20180228,39
20180301,46
20180302,35
20180303,36
20180304,50
20180305,47
20180306,33
