Date,Views
20180105,1096
20180106,1178
20180107,1694
20180108,1254
20180109,804
20180110,870
20180111,697
20180112,654
20180113,653
20180114,2204
20180115,1559
20180116,929
20180117,815
20180118,843
20180119,809
20180120,720
20180121,2355
20180122,4561
20180123,1504
20180124,1055
20180125,986
20180126,819
20180127,653
20180128,873
20180129,922
20180130,967
20180131,951
20180201,919
20180202,1355
20180203,1178
20180204,3925
20180205,5322
20180206,1497
20180207,1052
20180208,757
20180209,607
20180210,643
20180211,541
20180212,524
20180213,478
20180214,418
20180215,332
20180216,348
20180217,295
20180218,306
20180219,290
20180220,281
20180221,243
20180222,300
20180223,252
20180224,231
20180225,217
20180226,246
20180227,263
20180228,259
20180301,257
20180302,235
20180303,230
20180304,192
20180305,227
20180306,203
