Date,Views
20161003,34
20161004,34
20161005,35
20161006,46
20161007,137
20161008,98
20161009,72
20161010,34
20161011,62
20161012,65
20161013,44
20161014,40
20161015,67
20161016,114
20161017,88
20161018,63
20161019,59
20161020,83
20161021,92
20161022,46
20161023,386
20161024,159
20161025,258
20161026,138
20161027,159
20161028,110
20161029,155
20161030,118
20161031,203
20161101,72
20161102,261
20161103,780
20161104,432
20161105,199
20161106,96
20161107,84
20161108,54
20161109,38
20161110,33
20161111,60
20161112,45
20161113,41
20161114,39
20161115,37
20161116,41
20161117,29
20161118,37
20161119,35
20161120,40
20161121,25
20161122,19
20161123,30
20161124,27
20161125,26
20161126,36
20161127,26
20161128,37
20161129,30
20161130,35
20161201,23
20161202,29
