Date,Views
20161003,9
20161004,15
20161005,16
20161006,15
20161007,15
20161008,167
20161009,61
20161010,63
20161011,24
20161012,49
20161013,42
20161014,25
20161015,58
20161016,44
20161017,60
20161018,13
20161019,20
20161020,18
20161021,43
20161022,83
20161023,100
20161024,64
20161025,104
20161026,44
20161027,57
20161028,56
20161029,50
20161030,21
20161031,52
20161101,20
20161102,55
20161103,173
20161104,105
20161105,47
20161106,39
20161107,31
20161108,21
20161109,12
20161110,16
20161111,13
20161112,17
20161113,15
20161114,16
20161115,14
20161116,13
20161117,17
20161118,13
20161119,21
20161120,5
20161121,9
20161122,9
20161123,9
20161124,18
20161125,73
20161126,25
20161127,25
20161128,20
20161129,6
20161130,7
20161201,11
20161202,9
