Date,Views
20161003,92
20161004,70
20161005,86
20161006,95
20161007,102
20161008,87
20161009,92
20161010,97
20161011,111
20161012,112
20161013,85
20161014,107
20161015,96
20161016,146
20161017,94
20161018,110
20161019,114
20161020,127
20161021,135
20161022,96
20161023,320
20161024,170
20161025,175
20161026,223
20161027,211
20161028,155
20161029,174
20161030,201
20161031,189
20161101,151
20161102,263
20161103,761
20161104,284
20161105,164
20161106,145
20161107,173
20161108,91
20161109,71
20161110,102
20161111,82
20161112,62
20161113,57
20161114,59
20161115,57
20161116,64
20161117,77
20161118,57
20161119,68
20161120,55
20161121,70
20161122,71
20161123,63
20161124,64
20161125,56
20161126,74
20161127,60
20161128,70
20161129,60
20161130,46
20161201,54
20161202,53
