Date,Views
20161003,97
20161004,66
20161005,69
20161006,67
20161007,55
20161008,75
20161009,67
20161010,51
20161011,62
20161012,46
20161013,65
20161014,62
20161015,79
20161016,59
20161017,57
20161018,64
20161019,118
20161020,96
20161021,79
20161022,52
20161023,78
20161024,68
20161025,55
20161026,95
20161027,89
20161028,48
20161029,72
20161030,85
20161031,74
20161101,57
20161102,104
20161103,130
20161104,75
20161105,72
20161106,41
20161107,56
20161108,57
20161109,47
20161110,44
20161111,50
20161112,56
20161113,53
20161114,58
20161115,54
20161116,59
20161117,67
20161118,55
20161119,52
20161120,57
20161121,71
20161122,48
20161123,85
20161124,53
20161125,60
20161126,83
20161127,57
20161128,48
20161129,65
20161130,61
20161201,63
20161202,48
