Date,Views
20161222,129
20161223,93
20161224,78
20161225,83
20161226,87
20161227,97
20161228,95
20161229,89
20161230,79
20161231,70
20170101,78
20170102,123
20170103,187
20170104,173
20170105,173
20170106,173
20170107,91
20170108,165
20170109,172
20170110,187
20170111,256
20170112,182
20170113,155
20170114,104
20170115,118
20170116,164
20170117,196
20170118,216
20170119,237
20170120,263
20170121,185
20170122,161
20170123,225
20170124,237
20170125,190
20170126,228
20170127,186
20170128,125
20170129,158
20170130,230
20170131,221
20170201,238
20170202,211
20170203,233
20170204,118
20170205,126
20170206,174
20170207,180
20170208,246
20170209,188
20170210,163
20170211,76
20170212,122
20170213,229
20170214,170
20170215,196
20170216,220
20170217,144
20170218,114
20170219,117
20170220,199
