Date,Views
20180616,199
20180617,185
20180618,326
20180619,314
20180620,341
20180621,292
20180622,286
20180623,188
20180624,203
20180625,291
20180626,260
20180627,307
20180628,368
20180629,320
20180630,226
20180701,223
20180702,283
20180703,271
20180704,199
20180705,219
20180706,181
20180707,158
20180708,182
20180709,295
20180710,415
20180711,324
20180712,285
20180713,268
20180714,221
20180715,196
20180716,301
20180717,273
20180718,320
20180719,442
20180720,387
20180721,272
20180722,246
20180723,384
20180724,349
20180725,307
20180726,338
20180727,339
20180728,247
20180729,245
20180730,330
20180731,409
20180801,323
20180802,301
20180803,320
20180804,197
20180805,206
20180806,253
20180807,231
20180808,334
20180809,301
20180810,336
20180811,268
20180812,391
20180813,536
20180814,406
20180815,424
