File,Percent Increase
Accreditation,26.77
Football Federation Islamic Republic of Iran,181.82
Marouane Fellaini,0
2018 UEFA Champions League Final,1831.41
Uruguay national football team,1561.73
2018 Speedway Grand Prix,291.4
1962 FIFA World Cup,1019.74
1986 FIFA World Cup squads,362.71
2034 FIFA World Cup,0
1962 FIFA World Cup qualification,393.04
Andreas Granqvist,4228.31
Senegal national football team,2702.91
Paolo Guerrero,3585.36
Adidas,58.05
Edinson Cavani,4965.85
World Chess Championship 2018,42.89
Nizhny Novgorod Stadium,776.46
Genki Haraguchi,2935.18
2018 FEI World Equestrian Games,55.0
2017 CONCACAF Gold Cup,425.41
2018 BWF World Championships,497.36
Bakary Gassama,0
Nawaf Shukralla,4060.13
Neymar,0
2016 OFC Nations Cup,389.04
Steven Zuber,0
Fisht Olympic Stadium,992.37
The Guardian,-100.0
Building and Wood Workers' International,54.41
Daily Express,12.64
Sebastian Larsson,3768.92
"Bor, Nizhny Novgorod Oblast",329.71
Granit Xhaka,2975.91
Goalkeeper (association football),128.24
2018 Women's Softball World Championship,187.23
Forbes,14.93
UTC+04:00,198.74
Russia national under-21 football team,132.28
Argentina national football team,473.11
2017 FIFA Confederations Cup,660.15
Italians,18.29
Mikael Lustig,888.72
African nations at the FIFA World Cup,844.82
2018 World Snooker Championship,-100.0
Anthropomorphic,94.67
Vitaly Mutko,100.67
Volgograd,1425.04
2014 FIFA World Cup,1075.38
2017–18 Qatar diplomatic crisis,81.68
Josip Drmić,0
Russia Beyond,37.27
Federal budget of Russia,34.16
2018 UCI Track Cycling World Championships,48.72
Zabivaka,933.55
Garcia Report,480.19
2010 FIFA World Cup seeding,402.0
Human Rights Watch,76.78
Indonesia national football team,288.57
2018 IAAF World Indoor Championships,96.73
Uruguay v Brazil (1950 FIFA World Cup),1095.74
Mateo Kovačić,0
Asian Football Confederation,614.84
UEFA Euro 2020,0
Iceland national football team,3036.16
1966 FIFA World Cup qualification,423.51
Bastian Dankert,309.72
Tunisian Football Federation,556.13
Yussuf Poulsen,7300.16
Samara Time,0
1994 FIFA World Cup,0
Poland national football team,747.64
Kendall Waston,845.98
McDonald's,114.29
South Korea national football team,1142.81
2018 FIFA World Cup Group H,4414.67
The Hollywood Reporter,14.48
French Football Federation,346.14
Chechen Republic,161.65
Football Federation of Chile,129.31
Hyundai Group,31.68
2006 FIFA World Cup seeding,490.16
Michael Amir Murillo,0
Takashi Inui,0
2018 Women's Bandy World Championship,92.19
Russia 2018 FIFA World Cup bid,0
Croatia national football team,0
2018 World Mixed Doubles Curling Championship,18.0
United States Department of State,28.12
Yessentuki,215.19
Qatar,178.81
Victor Moses,1070.16
Zimbabwe national football team,228.84
Belgium national football team,1021.99
Daniele Orsato,170.29
2018 World Artistic Gymnastics Championships,144.52
1982 FIFA World Cup,808.54
Turkish Football Federation,0
Visa policy of Russia,62.5
Oghenekaro Etebo,3034.47
FIFA World Cup Trophy,956.38
1982 FIFA World Cup qualification,390.06
Abdulrahman Al-Jassim,581.48
1938 FIFA World Cup qualification,1066.46
Gianni Infantino,0
"Pepe (footballer, born 1983)",800.28
Thiago Cionek,3932.46
Fabian Schär,0
"Svetlogorsk, Kaliningrad Oblast",589.84
The Washington Post,41.11
Andrej Kramarić,2631.64
Mohammed Abdulla Hassan Mohamed,3429.29
Toni Kroos,1249.32
Jesse Lingard,2997.78
1978 FIFA World Cup squads,549.08
Ahmed Fathy,2052.48
Peru national football team,1408.2
Kaliningrad,794.3
Russia national football B team,908.11
State Kremlin Palace,145.02
Simon Kjær,1161.3
Pulkovo Airport,3.4
Qatar and state-sponsored terrorism,83.36
Hyundai Motor Company,6.72
Qatar Football Association,0
Football records in Russia,495.45
1954 FIFA World Cup,981.15
2002 FIFA World Cup,912.88
1998 FIFA World Cup seeding,0
1970 FIFA World Cup squads,0
Felix Brych,2939.04
2022 FIFA World Cup qualification,0
Japan national football team,918.68
Shinji Kagawa,0
NDTV,87.28
"Marcelo (footballer, born 1988)",0
The Daily Telegraph,34.68
Kyiv Post,65.63
1998 FIFA World Cup broadcasting rights,386.67
Football Association of Serbia,142.68
World War II casualties of the Soviet Union,46.14
Volgograd Arena,1305.18
2026 FIFA World Cup qualification,2446.43
2018 Men's World Ice Hockey Championships,1930.68
Arabian Business,27.03
Central Stadium (Volgograd),1428.18
Malang Diedhiou,6189.29
FIFA World Cup hosts,1673.36
Wanda Group,2717.69
2018 World Cup (disambiguation),1445.21
2018 UCI Cyclo-cross World Championships,42.62
2018 FIFA World Cup qualification (CAF),682.56
Nazi Germany,22.18
GameSpot,154.87
Colombia national football team,1171.8
Bolivian Football Federation,85.71
Hirving Lozano,4497.65
Dili,35.71
List of FIFA World Cup own goals,2490.36
2018 World Figure Skating Championships,-100.0
Kylian Mbappé,5264.9
Harry Kane,2077.12
United Arab Emirates,22.04
Ihor Zhdanov,150.0
Ukrainians,19.17
Bloomberg News,19.11
United States Soccer Federation,153.47
Russian Women's Football Championship,182.35
"Ramenskoye, Moscow Oblast",209.13
CNN,32.74
Saransk Airport,568.1
Vladimir Putin,103.8
Tonga Football Association,242.65
SportsPro,154.21
Alfreð Finnbogason,6092.16
List of football stadiums in Russia,0
Carlos Bacca,0
Alan Dzagoev,2429.44
Damir Skomina,1474.47
1934 FIFA World Cup squads,0
Diego Godín,1277.84
Janny Sikazwe,3885.12
Anapa,104.88
2002 FIFA World Cup broadcasting rights,279.01
1986 FIFA World Cup qualification,367.71
England 2018 FIFA World Cup bid,670.38
Rail transport in Russia,40.43
John Stones,3154.33
2022 FIFA World Cup,0
Kim Young-gwon,1935.23
1974 FIFA World Cup,757.42
Associated Press,44.32
Danny Makkelie,971.76
2014 Winter Olympics,147.96
Colombian Football Federation,393.33
Koltsovo Airport,0
Isco,0
Aziz Behich,3665.62
Fabio Cannavaro,110.22
Krestovsky Stadium,582.32
Bangkok Post,83.08
2018 Superbike World Championship,264.28
List of world sports championships,0
Marwa Range,23252.63
Kurumoch International Airport,297.9
Wilmar Roldán,24441.75
2006 FIFA World Cup squads,308.48
Penalty shoot-out (association football),0
Thiago Silva,0
FIFA Council,410.09
Samara Arena,768.75
Jérôme Boateng,0
Racism in Russia,133.75
Khalid Boutaïb,1284.01
2018 FIBA Women's Basketball World Cup,245.83
Blerim Džemaili,3406.44
International Space Station,4.86
New Zealand Football,157.14
1934 FIFA World Cup qualification,713.58
2018 Red Bull Air Race World Championship,113.67
Tunisia national football team,3061.45
Sudan Football Association,0
Taiwan News,-100.0
Expansion pack,26.1
The Times,-100.0
Japan Football Association,487.32
Denis Cheryshev,8438.83
Foreign Policy,49.72
Russia national under-17 football team,113.19
"Koke (footballer, born 1992)",639.17
Cüneyt Çakır,2488.76
Bahrain Football Association,0
Algerian Football Federation,0
Michael J. Garcia,246.0
Italy national football team,0
Paraguayan Football Association,245.67
Milan Badelj,1604.39
1962 FIFA World Cup squads,227.58
2018 FIFA World Cup qualification (UEFA),816.33
Salvadoran Football Federation,446.27
Korean Central Television,138.23
Luis Muriel,1046.94
Luzhniki Stadium,795.45
Accor Hotels,112.94
United States men's national soccer team,174.17
Voronezh,71.42
2006 FIFA World Cup qualification,423.78
Golden Ball (FIFA Club World Cup),477.36
Universiade,18.05
Etisalat,-100.0
Netherlands national football team,275.09
Karim Ansarifard,1058.86
Kieran Trippier,10104.04
BBC News,56.74
2002 FIFA World Cup qualification,398.57
Youssef En-Nesyri,2586.85
Nacer Chadli,0
United Arab Emirates Football Association,148.23
Electronic Arts,139.4
2014 FIFA World Cup broadcasting rights,204.9
2018 Rugby World Cup Sevens – Men's tournament,391.37
South American nations at the FIFA World Cup,987.72
UTC+02:00,46.43
Mile Jedinak,3441.65
2018 Moto2 season,327.41
Sergei Karasev,679.03
Football in Russia,0
Ultra-high-definition television,10.05
The Independent,12.13
"Repino, Saint Petersburg",4577.78
2013 FIFA Confederations Cup,401.88
1934 FIFA World Cup,1125.51
The Coca-Cola Company,497.23
Corruption,25.71
Switzerland national football team,1095.65
Public transport,-100.0
Boris Yeltsin Presidential Library,156.0
César Arturo Ramos,3017.44
Blaise Matuidi,1700.72
"Krasnogorsky District, Moscow Oblast",306.14
2014 FIFA World Cup squads,414.75
Grigory Fedotov club,247.06
Sadio Mané,1290.63
Tahitian Football Federation,0
Sergio Ramos,0
Néstor Pitana,5905.26
Doping in Russia,268.05
CONCACAF,941.0
Kevin De Bruyne,1708.67
Christian Eriksen,631.86
Ronaldo (Brazilian footballer),0
2026 FIFA World Cup bids,7175.71
2018 Formula One World Championship,260.54
Panini Group,75.29
Alrosa,105.14
Will Smith,34.74
2018 FIM Motocross World Championship,163.23
2018 in sports,11.58
Kaliningrad Stadium,1062.32
FIFA World Cup awards,617.9
Rio de Janeiro,13.39
McLaren Report,0
FIFA World Cup mascot,590.64
Russian government,165.31
Sochi International Airport,143.03
Rostelecom,71.0
The Irish Independent,13.95
2006 FIFA World Cup broadcasting rights,524.19
Gianluca Rocchi,1430.63
Daytime television,51.99
2030 FIFA World Cup,0
Uzbekistan Football Association,227.12
Economics of the FIFA World Cup,784.45
1966 FIFA World Cup,1641.4
Nigeria national football team,1009.58
Gelendzhik,376.42
1950 FIFA World Cup squads,233.82
Kaluga,50.39
2018 FINA World Swimming Championships (25 m),0
2018 World Allround Speed Skating Championships,342.31
2018 FIFA World Cup qualification (OFC),0
Mexico national football team,1306.83
Middle East,40.83
Saudi Arabia national football team,2252.9
Marcos Rojo,1880.49
Javier Hernández,2013.58
Dan Roan,455.56
FIFA World Cup qualification,2504.28
1990 FIFA World Cup squads,721.86
Qatar Airways,30.79
Poisoning of Sergei and Yulia Skripal,485.9
Europe,48.3
Ethiopian Football Federation,130.47
Héctor Moreno,916.86
Björn Kuipers,2569.99
1950 FIFA World Cup qualification,535.32
Ravshan Irmatov,2205.5
2018 MotoGP season,257.56
Aida Garifullina,0
European Russia,252.34
South America,76.26
Confederation of African Football,0
Moscow,105.88
Sandro Ricci,3144.75
List of FIFA World Cup penalty shoot-outs,6222.81
Yuya Osako,2702.29
Brazil national football team,477.73
1998 FIFA World Cup squads,445.07
2018 World Touring Car Cup,417.01
Luis Suárez,900.67
M'Baye Niang,2687.31
Laws of the Game (association football),409.39
Fakhreddine Ben Youssef,5123.13
Ghanaians,57.81
1958 FIFA World Cup squads,305.17
The Indian Express,29.16
Russian language,33.6
1978 FIFA World Cup qualification,506.42
Norbert Hauata,671.23
Moussa Wagué,2133.66
Overtime (sports),1370.92
Russian Football Union,246.36
Nordic countries,59.96
Marcus Rashford,745.12
Mexican Football Federation,357.59
Romelu Lukaku,3000.76
Roberto Firmino,246.06
Aleksandr Golovin (footballer),8021.39
Fox Sports (United States),0
2018 PDC World Darts Championship,446.76
Yekaterinburg,571.49
2018 FIFA World Cup qualification (CONCACAF),1148.35
Senegalese Football Federation,365.43
Mario Mandžukić,0
Domagoj Vida,8950.61
2018 Thomas & Uber Cup,14633.61
Sticker album,1231.75
Ivan Perišić,0
1954 FIFA World Cup qualification,400.52
National team appearances in the FIFA World Cup,1161.82
2010 FIFA World Cup,980.29
Yann Sommer,0
Germans,56.05
Royal Moroccan Football Federation,341.88
1936 Summer Olympics,48.83
Igor Smolnikov,934.09
Domenico Scala (manager),648.21
2010 FIFA World Cup officials,413.68
Jair Marrufo,1741.12
Moscow Time,261.79
Chris Unger,78.95
1080p,11.19
Republic of Mordovia,892.63
Sepp Blatter,0
Mohamed Salah,720.65
1938 FIFA World Cup,1606.46
1990 FIFA World Cup,1507.46
Bolshoi Theatre,32.07
Adnan Januzaj,0
Enrique Cáceres,4486.82
Egyptian Football Association,229.02
Match fixing,50.24
Football Federation of Ukraine,67.41
Alireza Faghani,5728.21
2018 World Men's Curling Championship,63.25
Sergei Ignashevich,1955.43
The Belfast Telegraph,7.32
Royal Dutch Football Association,112.76
Khrabrovo Airport,285.68
Gazprom,247.0
2018 World Cup,0
Carlos Vela,0
Footballer of the Year in Russia (Sport-Express),141.33
1982 FIFA World Cup squads,278.84
New Zealand national football team,0
Air traffic control,20.64
2019 FIFA Women's World Cup,657.14
David Bernstein (executive),254.38
2010 FIFA World Cup final,492.31
Costa Rican Football Federation,0
Thibaut Courtois,2441.7
Nizhny Novgorod Oblast,187.69
Joel Aguilar,0
2014 FIFA World Cup seeding,566.5
South African Football Association,90.65
Russian Premier League Cup,110.34
Thomas Meunier,0
Gerard Piqué,0
VTB Arena,0
2018 FIFA World Cup qualification (CONMEBOL),707.17
Mateus Uribe,2410.18
2018 FIVB Volleyball Women's World Championship,89.65
1958 FIFA World Cup,0
2018 FIFA World Cup seeding,1220.13
Vice.com,56.1
List of Soviet and Russian football champions,11.34
1974 FIFA World Cup qualification,377.0
Era Istrefi,0
Russia women's national football team,87.12
2018 World Sprint Speed Skating Championships,53.49
Ludwig Augustinsson,1270.17
Italian Football Federation,31.36
Serbia national football team,942.39
Campaign (magazine),56.78
Sochi,533.97
2010 FIFA World Cup broadcasting rights,458.21
2018 World Indoor Archery Championships,136.26
Greg Dyke,84.37
Sky Sports,49.55
4K resolution,40.04
2002 FIFA World Cup seeding,472.66
Oceanian nations at the FIFA World Cup,0
USD,8.87
Podolsk,224.08
Spain national football team,520.35
Hans-Joachim Eckert,0
Russian Amateur Football League,81.63
Nicky Jam,0
Round-robin tournament,91.75
Timor-Leste national football team,302.87
Voronezh Oblast,24.74
David Elleray,0.36
List of foreign Russian Premier League players,452.02
Telemundo Deportes,0
Szymon Marciniak,3924.58
Australia national soccer team,773.76
2018 FIFA World Cup Final,1407.78
Footballer of the Year in Russia (Futbol),180.25
1978 FIFA World Cup,768.76
Josip Pivarić,1919.28
2018 Bandy World Championship,54.32
1958 FIFA World Cup qualification,516.31
2018 Sailing World Championships,158.54
FIFA 18,0
Russia women's national under-19 football team,100.0
Antonio Mateu Lahoz,1115.85
Gambia Football Federation,0
UTC+05:00,148.29
1970 FIFA World Cup qualification,0
Eastern Europe,21.58
List of FIFA Member Associations,828.57
Anheuser-Busch InBev,47.73
2018 FIFA World Cup qualification (AFC),1189.59
Armando Cooper,1356.04
Platov International Airport,184.78
List of countries and dependencies by population,56.16
England national football team,747.53
Yassine Meriah,1182.02
2018 IQA World Cup,2180.12
Lev Yashin,600.58
Diego Costa,2531.74
FIFA 2018,1439.66
2018 Rugby World Cup Sevens – Women's tournament,125.89
Government of Indonesia,-100.0
2018 Rugby World Cup Sevens,291.55
FC Rubin Kazan,0
Gylfi Sigurðsson,1215.68
Gabriel Mercado,684.52
Daler Kuzyayev,1342.7
Yekaterinburg Time,697.98
Mongolia national football team,177.7
Time in Russia,631.75
List of most-watched television broadcasts,966.78
Eric Dier,3653.16
Artem Dzyuba,4669.54
Royal Spanish Football Federation,577.15
Theresa May,227.99
Ángel Di María,1427.71
Cristiano Ronaldo,0
Keisuke Honda,2882.7
Association football,176.05
Arab world,44.11
2018 UCI Road World Championships,159.61
Matthew Conger,3365.88
2018 Women's Ice Hockey World Championships,255.86
Russia national under-19 football team,0
Polish Football Association,217.05
Eurogamer,-100.0
Stavropol Krai,63.16
Australia national football team,360.74
Angolan Football Federation,109.09
USA Today,69.29
Casemiro,0
Philippe Coutinho,0
Kazan,662.58
José María Giménez,1122.73
Sports Illustrated,20.45
Russian ruble,71.29
Aleksandar Mitrović (footballer),1616.23
Annexation of Crimea by the Russian Federation,293.04
Nicolai Jørgensen,1139.51
2018 FIFA World Cup Group E,3423.54
Marcelo Brozović,898.06
World Blitz Chess Championship,82.19
Federal Bureau of Investigation,40.22
The Economist,19.35
BBC Sport,438.6
Alfa-Bank,170.36
CONMEBOL,865.96
Iago Aspas,165.29
Hooliganism,-3.38
Penalty kick (association football),1222.65
Ola Toivonen,4283.75
1994 FIFA World Cup qualification,385.41
Angels (Robbie Williams song),443.12
Foreign Office,91.19
1974 FIFA World Cup squads,222.53
Wahbi Khazri,2039.27
Aleksandar Kolarov,4258.44
Uruguayan Football Association,789.69
Voice of Russia,21.13
Ante Rebić,0
History of the FIFA World Cup,994.21
2018 BDO World Darts Championship,242.05
Boris Johnson,1433.08
2018 FIFA World Cup Group D,3406.72
Juan Fernando Quintero,4786.68
Artur Soares Dias,317.14
FC Spartak Moscow,0
John Pitti,0
Brazilian Football Confederation,379.61
Xherdan Shaqiri,6357.42
Vivo (smartphone),-100.0
Clément Turpin,408.1
2018 Moto3 season,346.94
Saudi Arabia,238.02
LGBT,96.16
2018–19 FIA World Endurance Championship,839.21
2017 Africa Cup of Nations,522.53
Japan–North Korea relations,265.32
1998 FIFA World Cup,599.14
Kaliningrad Oblast,328.73
1930 FIFA World Cup,1745.04
International Football Association Board,331.97
Russian Cup (football),86.39
Panamanian Football Federation,0
Dele Alli,3363.05
2018 Supersport World Championship,284.4
Chicago Tribune,31.01
Julio Bascuñán,349.09
2018 FIFA World Cup Group F,3558.47
Dries Mertens,917.83
Asian nations at the FIFA World Cup,2172.66
Andrés Iniesta,647.15
1990 FIFA World Cup qualification,329.47
TRT World,48.27
Sweden national football team,1151.15
FIFA World Cup video games,117.65
"North, Central American and Caribbean nations at the FIFA World Cup",871.43
1938 FIFA World Cup squads,376.91
Journalist,10.19
Strelna,78.59
2018 Men's Hockey World Cup,408.39
Portuguese Football Federation,150.39
2018 FIVB Volleyball Men's World Championship,125.47
Robbie Williams,927.63
Yerry Mina,315.16
Cameroon national football team,0
Renato Augusto,516.53
2018 FIFA World Cup,867.58
FIFA World Cup referees,1300.0
Zürich,24.78
2002 FIFA World Cup squads,465.69
2018 FIBA 3x3 World Cup,4446.83
Paolo Valeri,0
Kenya,4.15
Russian Railways,72.97
Saransk,1690.38
Kazan International Airport,0
UEFA,0
2018 FIFA World Cup qualification,841.22
2018 FIFA World Cup Group G,0
Radamel Falcao,1340.42
Extra time (association football),0
1930 FIFA World Cup squads,357.98
2018 ITTF Team World Cup,58.87
Russia,94.56
Ghana national football team,138.25
Krasnodar,213.31
Felix Zwayer,620.13
Krasnodar Krai,85.0
Moscow Oblast,80.88
2018 and 2022 FIFA World Cup bids,1264.78
2018 FIFA World Cup knockout stage,6797.61
2010 FIFA World Cup qualification,0
Oceania Football Confederation,0
2018 World Short Track Speed Skating Championships,5.0
Spartakiad,23.33
2018 F1 Powerboat World Championship,0
1986 FIFA World Cup,0
Meteorology,60.11
List of 2018 FIFA World Cup controversies,760.58
2018 FIFA World Cup Group C,1907.21
Nizhny Novgorod,915.25
Football Association of Slovenia,68.58
FIFA World Cup top goalscorers,1750.99
German Football Association,0
Kaluga Oblast,61.96
Leningrad Oblast,72.56
Russian Super Cup,67.48
Mordovia Arena,1980.49
Visa Inc.,157.83
Lasse Schöne,1465.37
Iran national football team,971.09
Kirov Stadium,0
Canadian Soccer Association,241.3
List of Russia international footballers,2412.17
Saint Petersburg,170.53
Raphaël Varane,1258.2
2018 World Team Table Tennis Championships,-100.0
CNBC,11.94
Andrés Cunha,12668.35
2006 FIFA World Cup,816.51
1950 FIFA World Cup,1025.47
Benjamin Pavard,3090.24
2018 Women's Hockey World Cup,326.98
2018 FIFA World Cup Group B,3092.78
List of FIFA World Cup red cards,1078.17
Gibraltar national football team,208.43
Ivan Rakitić,0
Son Heung-min,870.19
FIFA,542.05
Football Federation of Burundi,275.61
André Carrillo,2422.61
The New York Times,10.79
Kosovo national football team,493.75
Tolyatti,201.19
Caucasus,-100.0
BBC,83.43
UTC+03:00,153.85
Vatutinki,1992.0
Football Association of Zambia,0
1998 FIFA World Cup qualification,287.56
1966 FIFA World Cup squads,742.28
Republic of Tatarstan,313.54
Central Asia,17.74
Khimki,207.18
Luka Modrić,0
Salman Al-Faraj,0
Grzegorz Krychowiak,825.13
Kaliningrad Time,511.29
Paweł Gil,605.26
Bronnitsy,1909.13
France national football team,524.38
Russian football league system,373.68
Kazan Arena,989.11
Football for Friendship,505.26
Ryuji Sato,0
Time (magazine),93.08
Mathias Jørgensen,4262.38
2018 ICF Canoe Slalom World Championships,166.67
Yury Gazinsky,10103.34
Samara Oblast,322.18
Myachkovo Airport,317.19
FIFA World Cup,849.58
Otkritie Arena,728.54
Marco Reus,546.23
2018 FIFA World Cup squads,219.46
Russian Women's Cup,220.0
United Nations,27.96
Germany national football team,563.18
2018 World Indoor Bowls Championship,280.65
Emmanuel Macron,53.11
Wilton Sampaio,727.91
Mark Geiger,13204.46
José Giménez,1635.65
2015 World Aquatics Championships,69.09
Mauro Vigliano,1089.13
"Istra, Istrinsky District, Moscow Oblast",314.93
2018 FIFA World Cup Group A,2013.67
2018 FIFA World Cup officials,1674.66
Samara,2179.58
1970 FIFA World Cup,0
2026 FIFA World Cup,0
List of FIFA World Cup hat-tricks,6835.73
2010 FIFA World Cup squads,340.1
Aleksandar Mitrović,0
Egypt national football team,1386.5
2014 FIFA World Cup qualification,718.42
Jan Bednarek,889.47
Variety (magazine),-100.0
Lionel Messi,0
Four Points by Sheraton,24.6
