Date,Views
20201004,32
20201005,47
20201006,112
20201007,44
20201008,56
20201009,40
20201010,36
20201011,429
20201012,41
20201013,37
20201014,42
20201015,42
20201016,35
20201017,30
20201018,29
20201019,42
20201020,34
20201021,27
20201022,108
20201023,33
20201024,24
20201025,25
20201026,32
20201027,72
20201028,49
20201029,54
20201030,40
20201031,54
20201101,48
20201102,60
20201103,124
20201104,65
20201105,77
20201106,104
20201107,70
20201108,150
20201109,95
20201110,55
20201111,57
20201112,55
20201113,46
20201114,35
20201115,35
20201116,30
20201117,41
20201118,25
20201119,26
20201120,33
20201121,35
20201122,28
20201123,34
20201124,28
20201125,31
20201126,30
20201127,20
20201128,21
20201129,33
20201130,25
20201201,25
20201202,30
20201203,29
