Date,Views
20201004,116
20201005,769
20201006,164
20201007,141
20201008,106
20201009,110
20201010,92
20201011,83
20201012,67
20201013,72
20201014,83
20201015,71
20201016,104
20201017,94
20201018,107
20201019,92
20201020,58
20201021,69
20201022,90
20201023,105
20201024,56
20201025,73
20201026,101
20201027,82
20201028,69
20201029,74
20201030,68
20201031,98
20201101,58
20201102,196
20201103,156
20201104,166
20201105,143
20201106,175
20201107,296
20201108,317
20201109,188
20201110,155
20201111,152
20201112,117
20201113,102
20201114,80
20201115,69
20201116,72
20201117,82
20201118,74
20201119,77
20201120,82
20201121,42
20201122,39
20201123,67
20201124,76
20201125,44
20201126,47
20201127,36
20201128,34
20201129,76
20201130,64
20201201,34
20201202,90
20201203,71
