Date,Views
20201004,131
20201005,118
20201006,117
20201007,117
20201008,148
20201009,147
20201010,146
20201011,174
20201012,158
20201013,135
20201014,137
20201015,145
20201016,106
20201017,99
20201018,102
20201019,123
20201020,238
20201021,118
20201022,136
20201023,153
20201024,124
20201025,170
20201026,202
20201027,209
20201028,248
20201029,222
20201030,252
20201031,250
20201101,244
20201102,409
20201103,947
20201104,2558
20201105,1136
20201106,1027
20201107,929
20201108,797
20201109,712
20201110,208
20201111,184
20201112,168
20201113,257
20201114,187
20201115,127
20201116,109
20201117,129
20201118,116
20201119,97
20201120,166
20201121,108
20201122,79
20201123,113
20201124,112
20201125,82
20201126,76
20201127,81
20201128,85
20201129,68
20201130,101
20201201,78
20201202,88
20201203,82
