Date,Views
20200713,1161
20200714,1136
20200715,1259
20200716,1166
20200717,1452
20200718,959
20200719,1151
20200720,935
20200721,1128
20200722,1101
20200723,1248
20200724,1184
20200725,1362
20200726,1151
20200727,1064
20200728,1095
20200729,818
20200730,909
20200731,777
20200801,985
20200802,917
20200803,888
20200804,965
20200805,812
20200806,1020
20200807,794
20200808,923
20200809,818
20200810,1572
20200811,3198
20200812,1275
20200813,1262
20200814,1094
20200815,887
20200816,1130
20200817,1206
20200818,926
20200819,1155
20200820,1305
20200821,937
20200822,841
20200823,976
20200824,1001
20200825,1007
20200826,1055
20200827,1014
20200828,1239
20200829,2391
20200830,1092
20200831,1383
20200901,1152
20200902,1047
20200903,1171
20200904,1240
20200905,990
20200906,1014
20200907,1063
20200908,1150
20200909,813
20200910,917
20200911,1214
