Date,Views
20200713,13
20200714,20
20200715,16
20200716,18
20200717,25
20200718,24
20200719,20
20200720,18
20200721,18
20200722,15
20200723,21
20200724,7
20200725,16
20200726,10
20200727,14
20200728,20
20200729,21
20200730,14
20200731,19
20200801,17
20200802,21
20200803,21
20200804,20
20200805,16
20200806,25
20200807,20
20200808,16
20200809,17
20200810,25
20200811,22
20200812,9
20200813,10
20200814,17
20200815,23
20200816,20
20200817,17
20200818,28
20200819,24
20200820,16
20200821,27
20200822,31
20200823,30
20200824,22
20200825,14
20200826,14
20200827,20
20200828,20
20200829,15
20200830,19
20200831,12
20200901,17
20200902,16
20200903,19
20200904,6
20200905,21
20200906,14
20200907,16
20200908,11
20200909,22
20200910,16
20200911,12
