Date,Views
20200713,3
20200714,4
20200715,1
20200716,2
20200717,10
20200718,5
20200719,10
20200720,3
20200721,2
20200722,2
20200723,2
20200724,2
20200725,6
20200726,3
20200727,8
20200728,3
20200729,3
20200730,3
20200731,16
20200801,5
20200802,7
20200803,3
20200804,6
20200805,5
20200806,4
20200807,7
20200808,4
20200809,6
20200810,5
20200811,11
20200812,13
20200813,4
20200814,9
20200815,6
20200816,7
20200817,5
20200818,4
20200819,13
20200820,10
20200821,6
20200822,6
20200823,8
20200824,5
20200825,5
20200826,5
20200827,10
20200828,5
20200829,4
20200830,4
20200831,20
20200901,8
20200902,10
20200903,7
20200904,4
20200905,7
20200906,4
20200907,6
20200908,7
20200909,5
20200910,6
20200911,5
