Date,Views
20200713,1385
20200714,1172
20200715,1193
20200716,1093
20200717,1163
20200718,1180
20200719,1179
20200720,1168
20200721,1168
20200722,1106
20200723,1111
20200724,987
20200725,978
20200726,1314
20200727,1206
20200728,1163
20200729,1575
20200730,1113
20200731,891
20200801,1005
20200802,1150
20200803,1071
20200804,993
20200805,936
20200806,933
20200807,987
20200808,976
20200809,1114
20200810,1055
20200811,1471
20200812,1316
20200813,1142
20200814,1056
20200815,865
20200816,1367
20200817,867
20200818,994
20200819,1037
20200820,1043
20200821,1057
20200822,1058
20200823,823
20200824,850
20200825,827
20200826,821
20200827,807
20200828,871
20200829,761
20200830,772
20200831,774
20200901,771
20200902,803
20200903,733
20200904,713
20200905,1159
20200906,837
20200907,878
20200908,853
20200909,889
20200910,794
20200911,925
