Date,Views
20200713,3088
20200714,3335
20200715,3042
20200716,3027
20200717,3317
20200718,3596
20200719,3576
20200720,3121
20200721,2923
20200722,3273
20200723,3236
20200724,3134
20200725,3279
20200726,3598
20200727,3452
20200728,3249
20200729,3166
20200730,3122
20200731,3119
20200801,3457
20200802,3703
20200803,6567
20200804,4186
20200805,3266
20200806,3147
20200807,3039
20200808,3184
20200809,3509
20200810,3351
20200811,3304
20200812,3239
20200813,3248
20200814,3236
20200815,3351
20200816,3474
20200817,3393
20200818,3147
20200819,3417
20200820,3258
20200821,3384
20200822,3466
20200823,4133
20200824,3362
20200825,3359
20200826,3514
20200827,3344
20200828,3218
20200829,3838
20200830,3802
20200831,4728
20200901,3297
20200902,3907
20200903,3626
20200904,3559
20200905,3621
20200906,3869
20200907,3852
20200908,3760
20200909,3688
20200910,5520
20200911,3712
