Date,Views
20161222,4721
20161223,4517
20161224,4217
20161225,4127
20161226,4101
20161227,6268
20161228,8642
20161229,4694
20161230,4301
20161231,3918
20170101,4424
20170102,4633
20170103,5119
20170104,5264
20170105,4676
20170106,5750
20170107,5094
20170108,4699
20170109,6120
20170110,7007
20170111,12677
20170112,11625
20170113,8948
20170114,7119
20170115,7757
20170116,9507
20170117,9674
20170118,9753
20170119,13057
20170120,58828
20170121,36406
20170122,23290
20170123,17646
20170124,16077
20170125,14229
20170126,12112
20170127,9588
20170128,8861
20170129,9997
20170130,9672
20170131,8768
20170201,7612
20170202,7456
20170203,6470
20170204,5822
20170205,6052
20170206,5549
20170207,5092
20170208,5812
20170209,5428
20170210,4394
20170211,4234
20170212,4478
20170213,4841
20170214,4390
20170215,4066
20170216,4077
20170217,4006
20170218,3793
20170219,4328
20170220,4462
