Date,Views
20210109,257
20210110,410
20210111,245
20210112,370
20210113,206
20210114,233
20210115,217
20210116,189
20210117,344
20210118,242
20210119,270
20210120,246
20210121,199
20210122,247
20210123,231
20210124,264
20210125,261
20210126,180
20210127,302
20210128,213
20210129,163
20210130,285
20210131,190
20210201,243
20210202,177
20210203,261
20210204,232
20210205,227
20210206,215
20210207,239
20210208,378
20210209,313
20210210,704
20210211,431
20210212,293
20210213,208
20210214,250
20210215,225
20210216,201
20210217,199
20210218,246
20210219,314
20210220,232
20210221,188
20210222,175
20210223,175
20210224,186
20210225,212
20210226,304
20210227,238
20210228,164
20210301,180
20210302,212
20210303,1983
20210304,2311
20210305,590
20210306,355
20210307,304
20210308,398
20210309,37042
20210310,10313
