Date,Views
20210109,311
20210110,434
20210111,494
20210112,381
20210113,334
20210114,337
20210115,259
20210116,306
20210117,419
20210118,292
20210119,250
20210120,244
20210121,242
20210122,797
20210123,1196
20210124,573
20210125,438
20210126,434
20210127,345
20210128,355
20210129,309
20210130,389
20210131,402
20210201,349
20210202,318
20210203,338
20210204,333
20210205,266
20210206,345
20210207,406
20210208,342
20210209,300
20210210,328
20210211,290
20210212,236
20210213,278
20210214,363
20210215,308
20210216,291
20210217,287
20210218,282
20210219,315
20210220,311
20210221,400
20210222,336
20210223,292
20210224,331
20210225,312
20210226,267
20210227,292
20210228,420
20210301,433
20210302,289
20210303,396
20210304,387
20210305,291
20210306,303
20210307,377
20210308,342
20210309,361
20210310,494
