Date,Views
20210109,1758
20210110,1805
20210111,2215
20210112,4472
20210113,1970
20210114,2071
20210115,2226
20210116,1916
20210117,2008
20210118,2216
20210119,1556
20210120,1604
20210121,1416
20210122,2372
20210123,1930
20210124,1709
20210125,1542
20210126,1337
20210127,1336
20210128,1425
20210129,1223
20210130,1644
20210131,1625
20210201,1395
20210202,1471
20210203,1714
20210204,1519
20210205,1716
20210206,1764
20210207,1899
20210208,2259
20210209,1794
20210210,1442
20210211,1545
20210212,1426
20210213,1691
20210214,1675
20210215,1587
20210216,1616
20210217,1605
20210218,1547
20210219,1724
20210220,1765
20210221,2181
20210222,1863
20210223,1597
20210224,1678
20210225,1748
20210226,2140
20210227,2080
20210228,2504
20210301,2114
20210302,1946
20210303,2303
20210304,1772
20210305,2240
20210306,2755
20210307,2858
20210308,2543
20210309,2148
20210310,2428
