Date,Views
20170915,198
20170916,231
20170917,234
20170918,197
20170919,184
20170920,172
20170921,189
20170922,176
20170923,165
20170924,217
20170925,188
20170926,150
20170927,184
20170928,191
20170929,161
20170930,171
20171001,236
20171002,191
20171003,226
20171004,191
20171005,264
20171006,1183
20171007,682
20171008,277
20171009,367
20171010,486
20171011,602
20171012,546
20171013,425
20171014,452
20171015,441
20171016,354
20171017,313
20171018,279
20171019,268
20171020,270
20171021,272
20171022,295
20171023,294
20171024,225
20171025,220
20171026,205
20171027,205
20171028,237
20171029,383
20171030,295
20171031,263
20171101,349
20171102,205
20171103,200
20171104,248
20171105,250
20171106,487
20171107,321
20171108,232
20171109,330
20171110,235
20171111,233
20171112,299
20171113,277
20171114,183
