Date,Views
20170915,1770
20170916,2472
20170917,2249
20170918,1856
20170919,1910
20170920,1618
20170921,1889
20170922,2131
20170923,2363
20170924,2140
20170925,1816
20170926,1588
20170927,1580
20170928,1476
20170929,1368
20170930,1875
20171001,2359
20171002,2002
20171003,2284
20171004,2120
20171005,1917
20171006,2110
20171007,2420
20171008,2734
20171009,2854
20171010,13382
20171011,4948
20171012,3079
20171013,2614
20171014,2637
20171015,3614
20171016,9061
20171017,2938
20171018,1909
20171019,1996
20171020,3018
20171021,3340
20171022,5752
20171023,2229
20171024,2101
20171025,1648
20171026,1636
20171027,1809
20171028,1587
20171029,2317
20171030,1438
20171031,1433
20171101,1261
20171102,1445
20171103,2145
20171104,1922
20171105,1648
20171106,2087
20171107,1840
20171108,1431
20171109,1496
20171110,1473
20171111,1857
20171112,2107
20171113,1938
20171114,1260
