Date,Views
20210628,8369
20210629,2759
20210630,2000
20210701,1626
20210702,1489
20210703,1310
20210704,1475
20210705,2306
20210706,1821
20210707,1298
20210708,1212
20210709,1193
20210710,1143
20210711,1029
20210712,983
20210713,855
20210714,960
20210715,951
20210716,922
20210717,1013
20210718,1085
20210719,969
20210720,1099
20210721,1135
20210722,1323
20210723,1950
20210724,2406
20210725,6050
20210726,7525
20210727,8066
20210728,10977
20210729,9083
20210730,9097
20210731,5418
20210801,5827
20210802,7444
20210803,5768
20210804,5009
20210805,3753
20210806,2591
20210807,2528
20210808,2677
20210809,2311
20210810,1999
20210811,1645
20210812,1424
20210813,1735
20210814,1820
20210815,1424
20210816,1217
20210817,1058
20210818,830
20210819,874
20210820,853
20210821,832
20210822,862
20210823,696
20210824,680
20210825,629
20210826,657
20210827,608
