Date,Views
20210628,8
20210629,4
20210630,5
20210701,9
20210702,10
20210703,4
20210704,7
20210705,6
20210706,8
20210707,8
20210708,15
20210709,7
20210710,9
20210711,8
20210712,9
20210713,8
20210714,6
20210715,14
20210716,12
20210717,14
20210718,7
20210719,9
20210720,5
20210721,10
20210722,4
20210723,8
20210724,9
20210725,4
20210726,2
20210727,4
20210728,8
20210729,10
20210730,4
20210731,5
20210801,3
20210802,7
20210803,6
20210804,7
20210805,10
20210806,6
20210807,8
20210808,4
20210809,11
20210810,10
20210811,4
20210812,5
20210813,10
20210814,14
20210815,5
20210816,3
20210817,8
20210818,10
20210819,4
20210820,10
20210821,20
20210822,8
20210823,7
20210824,12
20210825,6
20210826,4
20210827,10
