Date,Views
20180120,50
20180121,63
20180122,67
20180123,53
20180124,41
20180125,50
20180126,50
20180127,43
20180128,54
20180129,53
20180130,53
20180131,55
20180201,48
20180202,51
20180203,55
20180204,38
20180205,57
20180206,52
20180207,54
20180208,45
20180209,58
20180210,48
20180211,68
20180212,41
20180213,53
20180214,532
20180215,463
20180216,748
20180217,1010
20180218,1152
20180219,1304
20180220,1016
20180221,728
20180222,475
20180223,434
20180224,577
20180225,666
20180226,458
20180227,296
20180228,325
20180301,247
20180302,290
20180303,363
20180304,432
20180305,333
20180306,216
20180307,234
20180308,244
20180309,216
20180310,282
20180311,344
20180312,251
20180313,208
20180314,210
20180315,167
20180316,182
20180317,234
20180318,234
20180319,192
20180320,180
20180321,202
