Date,Views
20180216,8
20180217,7
20180218,5
20180219,12
20180220,3
20180221,6
20180222,2
20180223,6
20180224,8
20180225,14
20180226,12
20180227,12
20180228,4
20180301,5
20180302,6
20180303,8
20180304,5
20180305,3
20180306,7
20180307,13
20180308,8
20180309,7
20180310,4
20180311,3
20180312,7
20180313,5
20180314,10
20180315,8
20180316,9
20180317,4
20180318,6
20180319,9
20180320,10
20180321,10
20180322,10
20180323,6
20180324,2
20180325,7
20180326,6
20180327,5
20180328,19
20180329,4
20180330,9
20180331,4
20180401,7
20180402,4
20180403,8
20180404,10
20180405,5
20180406,13
20180407,13
20180408,5
20180409,5
20180410,4
20180411,5
20180412,7
20180413,8
20180414,10
20180415,12
20180416,3
20180417,4
