Date,Views
20180216,10
20180217,7
20180218,5
20180219,7
20180220,10
20180221,10
20180222,12
20180223,9
20180224,4
20180225,6
20180226,5
20180227,9
20180228,5
20180301,4
20180302,3
20180303,6
20180304,11
20180305,5
20180306,9
20180307,9
20180308,8
20180309,4
20180310,5
20180311,7
20180312,7
20180313,8
20180314,7
20180315,5
20180316,8
20180317,6
20180318,6
20180319,8
20180320,9
20180321,13
20180322,6
20180323,4
20180324,5
20180325,10
20180326,6
20180327,7
20180328,17
20180329,9
20180330,7
20180331,4
20180401,8
20180402,9
20180403,13
20180404,8
20180405,8
20180406,9
20180407,7
20180408,9
20180409,8
20180410,6
20180411,6
20180412,9
20180413,12
20180414,12
20180415,7
20180416,11
20180417,6
