Date,Views
20180216,157
20180217,110
20180218,125
20180219,68
20180220,77
20180221,78
20180222,58
20180223,75
20180224,76
20180225,73
20180226,120
20180227,161
20180228,256
20180301,222
20180302,142
20180303,158
20180304,132
20180305,125
20180306,115
20180307,96
20180308,109
20180309,74
20180310,109
20180311,84
20180312,63
20180313,127
20180314,139
20180315,95
20180316,89
20180317,87
20180318,89
20180319,75
20180320,93
20180321,75
20180322,85
20180323,62
20180324,55
20180325,66
20180326,59
20180327,59
20180328,67
20180329,65
20180330,65
20180331,55
20180401,64
20180402,77
20180403,72
20180404,61
20180405,75
20180406,59
20180407,86
20180408,228
20180409,364
20180410,278
20180411,503
20180412,359
20180413,265
20180414,4369
20180415,1746
20180416,973
20180417,601
