Date,Views
20180216,155
20180217,149
20180218,177
20180219,175
20180220,236
20180221,208
20180222,214
20180223,174
20180224,166
20180225,187
20180226,252
20180227,319
20180228,301
20180301,239
20180302,229
20180303,228
20180304,220
20180305,222
20180306,220
20180307,181
20180308,203
20180309,196
20180310,161
20180311,169
20180312,230
20180313,192
20180314,165
20180315,186
20180316,188
20180317,146
20180318,215
20180319,197
20180320,201
20180321,201
20180322,204
20180323,180
20180324,141
20180325,168
20180326,201
20180327,204
20180328,195
20180329,173
20180330,154
20180331,138
20180401,177
20180402,172
20180403,196
20180404,214
20180405,183
20180406,194
20180407,136
20180408,201
20180409,319
20180410,272
20180411,337
20180412,273
20180413,258
20180414,508
20180415,357
20180416,346
20180417,303
