Date,Views
20180324,941
20180325,1114
20180326,939
20180327,869
20180328,909
20180329,915
20180330,955
20180331,1004
20180401,1114
20180402,1202
20180403,1075
20180404,1141
20180405,1189
20180406,1096
20180407,1176
20180408,1267
20180409,1054
20180410,1088
20180411,972
20180412,915
20180413,951
20180414,1174
20180415,1230
20180416,969
20180417,982
20180418,926
20180419,1019
20180420,1118
20180421,1406
20180422,1546
20180423,2876
20180424,2774
20180425,2004
20180426,1658
20180427,2492
20180428,1834
20180429,1797
20180430,1577
20180501,1403
20180502,1396
20180503,1298
20180504,1538
20180505,1586
20180506,1735
20180507,1363
20180508,1348
20180509,1228
20180510,1357
20180511,1584
20180512,2075
20180513,2816
20180514,2797
20180515,2999
20180516,3209
20180517,4325
20180518,6553
20180519,51180
20180520,51707
20180521,31753
20180522,24852
20180523,16367
