Date,Views
20180324,14299
20180325,11891
20180326,10907
20180327,9469
20180328,9594
20180329,9635
20180330,10736
20180331,9457
20180401,15314
20180402,17472
20180403,15230
20180404,14049
20180405,12251
20180406,14117
20180407,12582
20180408,11657
20180409,12835
20180410,15740
20180411,15582
20180412,13759
20180413,12396
20180414,10599
20180415,16387
20180416,13751
20180417,10674
20180418,13377
20180419,17628
20180420,17561
20180421,32556
20180422,22914
20180423,81018
20180424,61443
20180425,43474
20180426,48418
20180427,66180
20180428,33959
20180429,36360
20180430,28857
20180501,30260
20180502,29088
20180503,31809
20180504,32155
20180505,31170
20180506,33861
20180507,28362
20180508,30468
20180509,29641
20180510,33687
20180511,42276
20180512,73631
20180513,81412
20180514,118879
20180515,128804
20180516,136410
20180517,187075
20180518,345005
20180519,1034993
20180520,408472
20180521,230035
20180522,134915
20180523,72742
