Date,Views
20180419,412
20180420,386
20180421,391
20180422,445
20180423,436
20180424,432
20180425,414
20180426,404
20180427,392
20180428,450
20180429,622
20180430,507
20180501,539
20180502,480
20180503,463
20180504,426
20180505,430
20180506,556
20180507,453
20180508,471
20180509,477
20180510,452
20180511,461
20180512,525
20180513,740
20180514,542
20180515,558
20180516,512
20180517,477
20180518,512
20180519,508
20180520,686
20180521,533
20180522,547
20180523,447
20180524,433
20180525,486
20180526,503
20180527,775
20180528,610
20180529,581
20180530,541
20180531,520
20180601,648
20180602,497
20180603,578
20180604,475
20180605,503
20180606,497
20180607,502
20180608,495
20180609,555
20180610,860
20180611,649
20180612,561
20180613,568
20180614,504
20180615,505
20180616,519
20180617,661
20180618,540
