Date,Views
20200124,592
20200125,582
20200126,657
20200127,703
20200128,848
20200129,804
20200130,750
20200131,646
20200201,585
20200202,631
20200203,771
20200204,736
20200205,705
20200206,826
20200207,585
20200208,471
20200209,504
20200210,592
20200211,669
20200212,607
20200213,613
20200214,578
20200215,595
20200216,525
20200217,743
20200218,686
20200219,757
20200220,744
20200221,624
20200222,507
20200223,596
20200224,724
20200225,656
20200226,701
20200227,684
20200228,586
20200229,541
20200301,742
20200302,741
20200303,781
20200304,769
20200305,797
20200306,791
20200307,768
20200308,1899
20200309,1103
20200310,781
20200311,699
20200312,552
20200313,503
20200314,392
20200315,511
20200316,488
20200317,545
20200318,553
20200319,615
20200320,470
20200321,433
20200322,371
20200323,538
20200324,889
