Date,Views
20200124,243
20200125,143
20200126,143
20200127,163
20200128,153
20200129,279
20200130,191
20200131,163
20200201,139
20200202,195
20200203,204
20200204,224
20200205,223
20200206,273
20200207,208
20200208,206
20200209,202
20200210,238
20200211,190
20200212,239
20200213,281
20200214,266
20200215,4015
20200216,24516
20200217,603
20200218,309
20200219,288
20200220,260
20200221,213
20200222,369
20200223,239
20200224,328
20200225,347
20200226,453
20200227,356
20200228,255
20200229,193
20200301,198
20200302,260
20200303,192
20200304,203
20200305,344
20200306,193
20200307,185
20200308,177
20200309,186
20200310,174
20200311,209
20200312,163
20200313,103
20200314,96
20200315,105
20200316,102
20200317,98
20200318,139
20200319,121
20200320,137
20200321,170
20200322,292
20200323,137
20200324,236
