Date,Views
20200124,5134
20200125,3062
20200126,2807
20200127,3080
20200128,2809
20200129,2793
20200130,2746
20200131,3111
20200201,2984
20200202,2742
20200203,2432
20200204,2483
20200205,6399
20200206,3201
20200207,3193
20200208,3283
20200209,3158
20200210,3019
20200211,2654
20200212,3258
20200213,3411
20200214,2762
20200215,2861
20200216,2968
20200217,2810
20200218,2713
20200219,2617
20200220,2670
20200221,2374
20200222,2243
20200223,3133
20200224,2916
20200225,2534
20200226,2709
20200227,2914
20200228,2330
20200229,2518
20200301,2753
20200302,2465
20200303,2638
20200304,2765
20200305,2255
20200306,2358
20200307,2191
20200308,2275
20200309,2260
20200310,2105
20200311,2724
20200312,2052
20200313,1765
20200314,2070
20200315,4641
20200316,5158
20200317,3144
20200318,3357
20200319,2642
20200320,2446
20200321,2297
20200322,3312
20200323,3134
20200324,2338
