Date,Views
20180530,2534
20180531,2286
20180601,2233
20180602,2205
20180603,2415
20180604,2354
20180605,2616
20180606,2527
20180607,2465
20180608,2220
20180609,2387
20180610,2737
20180611,2648
20180612,2365
20180613,2282
20180614,2409
20180615,2301
20180616,2195
20180617,2370
20180618,2402
20180619,2497
20180620,2491
20180621,2271
20180622,2192
20180623,2342
20180624,2598
20180625,2728
20180626,2994
20180627,3084
20180628,2878
20180629,2645
20180630,2462
20180701,2788
20180702,2791
20180703,2603
20180704,2758
20180705,2567
20180706,2605
20180707,2276
20180708,2461
20180709,2943
20180710,4488
20180711,4164
20180712,3294
20180713,2842
20180714,3997
20180715,3254
20180716,2894
20180717,2846
20180718,2573
20180719,2651
20180720,2472
20180721,2464
20180722,2737
20180723,2756
20180724,2692
20180725,2758
20180726,3223
20180727,2928
20180728,2672
20180729,2708
