Date,Views
20180530,131
20180531,112
20180601,116
20180602,86
20180603,85
20180604,126
20180605,124
20180606,137
20180607,122
20180608,121
20180609,76
20180610,88
20180611,110
20180612,128
20180613,152
20180614,119
20180615,120
20180616,90
20180617,97
20180618,125
20180619,134
20180620,112
20180621,108
20180622,112
20180623,95
20180624,90
20180625,108
20180626,101
20180627,130
20180628,144
20180629,92
20180630,87
20180701,148
20180702,134
20180703,105
20180704,171
20180705,230
20180706,195
20180707,124
20180708,147
20180709,134
20180710,148
20180711,129
20180712,111
20180713,95
20180714,111
20180715,117
20180716,135
20180717,138
20180718,154
20180719,584
20180720,185
20180721,120
20180722,120
20180723,93
20180724,115
20180725,119
20180726,137
20180727,116
20180728,92
20180729,92
