Date,Views
20190807,1982
20190808,1838
20190809,1761
20190810,1835
20190811,1573
20190812,2186
20190813,2542
20190814,2471
20190815,2343
20190816,2122
20190817,1716
20190818,1846
20190819,1934
20190820,1734
20190821,2197
20190822,2014
20190823,1676
20190824,1411
20190825,1658
20190826,1717
20190827,1696
20190828,2025
20190829,1925
20190830,1654
20190831,1703
20190901,2181
20190902,2111
20190903,1942
20190904,2016
20190905,1799
20190906,1709
20190907,1733
20190908,1942
20190909,2047
20190910,1877
20190911,1944
20190912,1860
20190913,1789
20190914,1530
20190915,1676
20190916,1759
20190917,1825
20190918,1864
20190919,1761
20190920,1949
20190921,1812
20190922,2079
20190923,2012
20190924,1958
20190925,1831
20190926,1726
20190927,1537
20190928,1393
20190929,1600
20190930,1889
20191001,2513
20191002,2187
20191003,1940
20191004,2759
20191005,2092
20191006,2023
