Date,Views
20160505,2136
20160506,1824
20160507,1380
20160508,1474
20160509,1895
20160510,1720
20160511,1780
20160512,2013
20160513,2097
20160514,2034
20160515,1454
20160516,1722
20160517,1950
20160518,1880
20160519,1676
20160520,1417
20160521,1289
20160522,1315
20160523,1628
20160524,1532
20160525,1447
20160526,1514
20160527,1352
20160528,1207
20160529,1768
20160530,2573
20160531,1974
20160601,1514
20160602,1388
20160603,1359
20160604,4754
20160605,3392
20160606,2532
20160607,2096
20160608,1847
20160609,1635
20160610,1785
20160611,1473
20160612,1545
20160613,1526
20160614,1526
20160615,4706
20160616,5980
20160617,4481
20160618,2739
20160619,2636
20160620,1871
20160621,2766
20160622,2161
20160623,1621
20160624,2006
20160625,1861
20160626,1498
20160627,1348
20160628,1260
20160629,1240
20160630,1262
20160701,1288
20160702,1076
20160703,1097
20160704,1274
