Date,Views
20160706,115
20160707,187
20160708,71
20160709,123
20160710,139
20160711,111
20160712,109
20160713,143
20160714,90
20160715,85
20160716,87
20160717,119
20160718,149
20160719,148
20160720,152
20160721,116
20160722,125
20160723,109
20160724,151
20160725,136
20160726,163
20160727,165
20160728,186
20160729,149
20160730,205
20160731,242
20160801,207
20160802,251
20160803,212
20160804,352
20160805,438
20160806,1877
20160807,642
20160808,650
20160809,765
20160810,604
20160811,435
20160812,493
20160813,439
20160814,461
20160815,684
20160816,1453
20160817,1557
20160818,1036
20160819,1575
20160820,1007
20160821,1560
20160822,1364
20160823,558
20160824,348
20160825,270
20160826,264
20160827,226
20160828,227
20160829,196
20160830,184
20160831,155
20160901,147
20160902,135
20160903,121
20160904,166
