Date,Views
20160706,2042
20160707,1975
20160708,1880
20160709,2727
20160710,4167
20160711,4034
20160712,2492
20160713,2396
20160714,2278
20160715,2151
20160716,2449
20160717,4041
20160718,3637
20160719,2880
20160720,2437
20160721,2496
20160722,2178
20160723,1920
20160724,2688
20160725,2747
20160726,2774
20160727,2718
20160728,2741
20160729,2843
20160730,2758
20160731,3221
20160801,3535
20160802,3194
20160803,3814
20160804,4691
20160805,6000
20160806,26000
20160807,42740
20160808,39742
20160809,41859
20160810,38795
20160811,41642
20160812,39209
20160813,41341
20160814,45422
20160815,52322
20160816,57524
20160817,53872
20160818,46363
20160819,42681
20160820,32427
20160821,46256
20160822,15059
20160823,7228
20160824,3970
20160825,3643
20160826,2690
20160827,2542
20160828,2393
20160829,1861
20160830,1509
20160831,1507
20160901,1335
20160902,1085
20160903,1131
20160904,1184
