File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Tennis at the 2016 Summer Olympics – Qualification,143.2,08/31/2016,5593.6,08/08/2016,3806.15
Rio de Janeiro,0.0,07/08/2016,81596.2,08/06/2016,0
List of participating nations at the Winter Olympic Games,0.0,07/09/2016,554.0,08/06/2016,0
Netherlands at the 2016 Summer Olympics,239.2,09/01/2016,6016.6,08/16/2016,2415.3
Community of Portuguese Language Countries,180.6,07/22/2016,339.4,08/06/2016,87.93
1996 Summer Olympics,0.0,07/08/2016,18969.2,08/06/2016,0
Paralympic Games,1077.8,07/10/2016,7583.0,08/07/2016,603.56
Boxing at the 2016 Summer Olympics – Qualification,168.0,08/31/2016,0.0,07/08/2016,-100.0
Triathlon at the 2016 Summer Olympics,0.0,07/08/2016,14974.0,08/20/2016,0
Brazil,10620.0,07/23/2016,64582.0,08/06/2016,508.12
Seychelles at the 2016 Summer Olympics,0.0,07/09/2016,519.4,08/06/2016,0
Mountain Bike Centre,33.2,07/15/2016,570.6,08/21/2016,1618.67
Brazil at the 2016 Summer Olympics,0.0,07/09/2016,8291.6,08/06/2016,0
Rio 2016,201.2,09/01/2016,5330.8,08/08/2016,2549.5
Independent Olympians at the Olympic Games,262.8,07/16/2016,27786.2,08/06/2016,10473.14
Carlos Arthur Nuzman,40.4,07/23/2016,2762.0,08/22/2016,6736.63
Brasília,0.0,07/09/2016,6959.2,08/06/2016,0
Judi Dench,2326.2,07/21/2016,5608.8,08/06/2016,141.11
Olympic Museum,44.4,07/19/2016,178.0,08/10/2016,300.9
2012 Summer Paralympics,0.0,07/08/2016,4090.6,08/22/2016,0
Swaziland at the 2016 Summer Olympics,0.0,07/08/2016,469.6,08/06/2016,0
Basketball at the 2016 Summer Olympics – Women's qualification,9.6,09/01/2016,376.4,08/08/2016,3820.83
Spain at the 2016 Summer Olympics,285.8,09/01/2016,6044.2,08/19/2016,2014.84
Baku bid for the 2016 Summer Olympics,41.0,07/22/2016,198.0,08/06/2016,382.93
Impeachment process against Dilma Rousseff,0.0,07/09/2016,2380.2,08/06/2016,0
Venues of the 2016 Summer Olympics and Paralympics,301.6,09/01/2016,5557.4,08/06/2016,1742.64
Estádio Nacional de Brasília,4.4,08/31/2016,119.2,08/06/2016,2609.09
South America,3471.2,07/23/2016,5469.0,08/06/2016,57.55
Sweden at the 2016 Summer Olympics,184.0,09/01/2016,4251.4,08/08/2016,2210.54
Moscow,3650.8,07/16/2016,4312.6,08/22/2016,18.13
1964 Summer Olympics,620.6,07/16/2016,7127.6,08/22/2016,1048.5
Australian Broadcasting Corporation,430.4,08/20/2016,522.4,07/28/2016,21.38
Arena Fonte Nova,12.4,08/30/2016,129.0,08/04/2016,940.32
Raw sewage,25.2,07/15/2016,92.4,08/06/2016,266.67
Eritrea at the 2016 Summer Olympics,0.0,07/09/2016,968.8,08/06/2016,0
Rwanda at the 2016 Summer Olympics,0.0,07/08/2016,399.2,08/06/2016,0
2016 Summer Olympics,24153.6,09/01/2016,373873.4,08/06/2016,1447.9
Brazilian Air Force,350.4,07/10/2016,737.4,08/06/2016,110.45
1952 Winter Olympics,115.0,07/14/2016,585.6,08/06/2016,409.22
Grupo Globo,79.8,07/16/2016,214.4,08/06/2016,168.67
Belgium,7450.0,07/23/2016,7579.2,08/24/2016,1.73
Casa da Moeda do Brasil,13.0,07/12/2016,211.0,08/22/2016,1523.08
SporTV,38.2,07/15/2016,174.4,08/06/2016,356.54
Golf at the 2016 Summer Olympics – Qualification,31.0,09/01/2016,1498.0,08/11/2016,4732.26
Chicago,7994.4,08/13/2016,9305.6,08/29/2016,16.4
Eduardo Paes,85.0,07/10/2016,696.4,08/22/2016,719.29
Belarus at the 2016 Summer Olympics,116.8,09/01/2016,1514.0,08/14/2016,1196.23
All-time Olympic Games medal table,0.0,07/09/2016,93942.4,08/06/2016,0
Tonga at the 2016 Summer Olympics,0.0,07/09/2016,1433.8,08/06/2016,0
Engenho de Dentro,11.4,07/21/2016,69.6,08/13/2016,510.53
Barbados at the 2016 Summer Olympics,131.6,07/10/2016,805.8,08/06/2016,512.31
Kiteboarding,10.4,07/21/2016,15.4,08/10/2016,48.08
Amazonas (Brazilian state),228.2,07/23/2016,502.8,08/06/2016,120.33
"Deodoro, Rio de Janeiro",22.0,08/31/2016,395.0,08/06/2016,1695.45
European Olympic Committees,51.4,07/14/2016,336.8,08/17/2016,555.25
Southern Hemisphere,794.6,07/23/2016,1477.8,08/06/2016,85.98
Serbia at the 2016 Summer Olympics,217.8,09/01/2016,8510.4,08/21/2016,3807.44
São Paulo,0.0,07/09/2016,10385.6,08/06/2016,0
1948 Winter Olympics,116.2,07/15/2016,644.0,08/06/2016,454.22
Rio de Janeiro (state),453.0,07/23/2016,3440.6,08/06/2016,659.51
Ivory Coast at the 2016 Summer Olympics,0.0,07/09/2016,1297.0,08/20/2016,0
Refugee Olympic Athletes at the 2016 Summer Olympics,55.4,08/27/2016,24151.4,08/06/2016,43494.58
1936 Summer Olympics,2181.2,07/13/2016,11808.2,08/03/2016,441.36
Prague,4503.6,08/13/2016,5741.2,07/16/2016,27.48
Fernanda Montenegro,91.2,07/16/2016,278.0,08/06/2016,204.82
Environmental protection,1220.8,08/13/2016,1586.2,08/31/2016,29.93
Football at the 2016 Summer Olympics,1732.8,09/01/2016,81484.4,08/10/2016,4602.47
Rugby sevens at the 2016 Summer Olympics,710.4,08/31/2016,46204.0,08/10/2016,6403.94
Chad at the 2016 Summer Olympics,53.4,07/10/2016,517.0,08/06/2016,868.16
2016 Summer Olympics torch relay,248.8,08/31/2016,5981.4,08/06/2016,2304.1
Madagascar at the 2016 Summer Olympics,0.0,07/09/2016,420.6,08/06/2016,0
Saint Kitts and Nevis at the 2016 Summer Olympics,0.0,07/09/2016,469.4,08/06/2016,0
Fencing at the 2016 Summer Olympics – Qualification,48.6,08/30/2016,862.8,08/07/2016,1675.31
Guinea at the 2016 Summer Olympics,40.6,07/10/2016,296.0,08/06/2016,629.06
Globosat,35.4,07/21/2016,52.0,08/11/2016,46.89
Synchronized swimming at the 2016 Summer Olympics,0.0,07/08/2016,7475.2,08/16/2016,0
Wrestling at the 2016 Summer Olympics,0.0,07/08/2016,41322.4,08/18/2016,0
Ipanema,0.0,07/08/2016,3837.2,08/06/2016,0
Olympic Aquatics Stadium,0.0,07/09/2016,2654.8,08/08/2016,0
NHK,537.4,07/16/2016,970.6,08/06/2016,80.61
Panama at the 2016 Summer Olympics,94.4,07/16/2016,867.2,08/06/2016,818.64
India at the 2016 Summer Olympics,0.0,07/09/2016,100143.0,08/19/2016,0
Brazilian Army,265.2,08/26/2016,646.6,08/06/2016,143.82
Wrestling at the 2016 Summer Olympics – Qualification,120.6,08/31/2016,3032.0,08/18/2016,2414.1
Maracanã Stadium,0.0,07/09/2016,20473.2,08/06/2016,0
Great Britain at the 2012 Summer Olympics,329.4,09/01/2016,28217.6,08/14/2016,8466.36
2022 Winter Olympics,1624.6,07/15/2016,24579.2,08/22/2016,1412.94
Marina da Glória,0.0,07/08/2016,287.2,08/08/2016,0
Federal Police of Brazil,42.2,07/12/2016,128.8,08/06/2016,205.21
San Marino at the 2016 Summer Olympics,101.8,07/10/2016,691.6,08/06/2016,579.37
2012 Summer Olympics,3976.0,09/01/2016,53506.8,08/06/2016,1245.74
Italy at the 2016 Summer Olympics,273.8,09/01/2016,8204.8,08/08/2016,2896.64
Chinese Taipei at the 2016 Summer Olympics,0.0,07/09/2016,6261.8,08/08/2016,0
2016 Summer Paralympics,0.0,07/09/2016,14852.4,08/22/2016,0
1928 Summer Olympics,397.2,07/16/2016,3012.8,08/06/2016,658.51
Roller sports,13.4,09/01/2016,334.6,08/06/2016,2397.01
Solomon Islands at the 2016 Summer Olympics,0.0,07/09/2016,295.2,08/06/2016,0
Sailing at the 2016 Summer Olympics – Qualification,16.2,08/31/2016,501.2,08/08/2016,2993.83
1956 Winter Olympics,0.0,07/08/2016,645.0,08/06/2016,0
National Public Security Force,24.6,07/19/2016,63.4,07/12/2016,157.72
Tunisia at the 2016 Summer Olympics,0.0,07/08/2016,1150.2,08/11/2016,0
2014 Winter Paralympics,0.0,07/09/2016,712.8,08/22/2016,0
Chile at the 2016 Summer Olympics,0.0,07/08/2016,1304.2,08/06/2016,0
British Virgin Islands at the 2016 Summer Olympics,0.0,07/09/2016,514.6,08/06/2016,0
Pierre de Coubertin medal,134.8,07/14/2016,32320.0,08/22/2016,23876.26
Puerto Rico at the 2016 Summer Olympics,275.8,07/17/2016,4435.8,08/06/2016,1508.34
Doha bid for the 2016 Summer Olympics,18.6,09/01/2016,260.8,08/06/2016,1302.15
1960 Summer Olympics,507.2,07/16/2016,3757.4,08/22/2016,640.81
Los Angeles bid for the 2016 Summer Olympics,38.2,07/10/2016,213.0,08/06/2016,457.59
Squash (sport),1380.6,07/30/2016,3441.6,08/20/2016,149.28
List of people who have opened the Olympic Games,59.8,07/17/2016,612.2,08/06/2016,923.75
Brazilian real,0.0,07/09/2016,1117.2,08/06/2016,0
Brazilian Federal Police,6.4,07/10/2016,24.2,07/25/2016,278.12
Dominican Republic at the 2016 Summer Olympics,175.2,07/16/2016,2063.6,08/06/2016,1077.85
Cycling at the 2016 Summer Olympics,0.0,07/08/2016,18328.4,08/06/2016,0
Roberta Sá,18.0,07/31/2016,324.8,08/22/2016,1704.44
Olympic rings,54.0,07/16/2016,315.8,08/06/2016,484.81
Virtual reality,2361.0,08/13/2016,3208.6,07/13/2016,35.9
Nigeria at the 2016 Summer Olympics,171.2,09/01/2016,3870.0,08/06/2016,2160.51
Sochi,832.0,07/16/2016,2535.8,08/06/2016,204.78
Weightlifting at the 2016 Summer Olympics,0.0,07/09/2016,23396.8,08/08/2016,0
Ministry of Sport (Russia),61.4,07/16/2016,135.6,07/19/2016,120.85
4K resolution,4990.2,08/28/2016,6160.0,08/02/2016,23.44
Olympic medal,509.0,07/16/2016,18730.6,08/13/2016,3579.88
1992 Summer Olympics,1521.0,07/15/2016,13439.8,08/06/2016,783.62
Uruguay at the 2016 Summer Olympics,121.0,07/16/2016,719.2,08/06/2016,494.38
Uzbekistan at the 2016 Summer Olympics,0.0,07/08/2016,3034.2,08/21/2016,0
Afghanistan at the 2016 Summer Olympics,102.2,09/01/2016,2065.0,08/06/2016,1920.55
List of Olympic torch relays,55.0,09/01/2016,1070.0,08/06/2016,1845.45
Turkey at the 2016 Summer Olympics,165.0,09/01/2016,4073.6,08/20/2016,2368.85
Wayde van Niekerk,0.0,07/08/2016,71657.8,08/15/2016,0
Great Britain at the 2016 Summer Olympics,0.0,07/08/2016,36807.4,08/14/2016,0
Paraguay at the 2016 Summer Olympics,117.8,07/10/2016,472.6,08/06/2016,301.19
Egypt at the 2016 Summer Olympics,0.0,07/08/2016,3557.8,08/06/2016,0
AroundTheRings.com,7.8,07/14/2016,120.6,08/22/2016,1446.15
Vinicius and Tom,0.0,07/09/2016,5695.0,08/06/2016,0
Argentina at the 2016 Summer Olympics,206.8,09/01/2016,5339.8,08/06/2016,2482.11
2026 Winter Olympics,950.6,07/22/2016,13006.4,08/06/2016,1268.23
Paço Imperial,37.2,07/13/2016,107.4,07/19/2016,188.71
Sri Lanka at the 2016 Summer Olympics,0.0,07/09/2016,2160.0,08/06/2016,0
Lausanne,846.6,07/16/2016,1393.4,08/22/2016,64.59
Sierra Leone at the 2016 Summer Olympics,45.8,07/10/2016,446.8,08/06/2016,875.55
1988 Summer Olympics,1158.0,07/16/2016,12316.4,08/21/2016,963.59
Belo Horizonte,0.0,07/09/2016,1933.2,08/06/2016,0
Ancient Olympic Games,1491.8,07/16/2016,21923.0,08/12/2016,1369.57
Summer Olympic Games,2581.0,09/01/2016,59363.8,08/06/2016,2200.03
Athletics at the 2016 Summer Olympics – Qualification,334.0,09/01/2016,10925.2,08/13/2016,3171.02
PGA Tour,363.6,09/01/2016,1987.0,07/31/2016,446.48
1906 Intercalated Games,0.0,07/08/2016,3222.2,08/10/2016,0
Marshall Islands at the 2016 Summer Olympics,0.0,07/09/2016,496.4,08/06/2016,0
Indonesia at the 2016 Summer Olympics,0.0,07/08/2016,4613.2,08/07/2016,0
Golf at the 2016 Summer Olympics,659.6,08/31/2016,29104.6,08/11/2016,4312.46
Intercalated Games,0.0,07/08/2016,1187.2,08/21/2016,0
France at the 2016 Summer Olympics,0.0,07/08/2016,4888.8,08/06/2016,0
Arthur Caplan,0.0,07/09/2016,150.6,07/24/2016,0
Archery at the 2016 Summer Olympics – Qualification,71.6,08/31/2016,1431.4,08/06/2016,1899.16
2008 Summer Olympics,2884.2,07/14/2016,26170.0,08/06/2016,807.36
States of Brazil,406.6,07/24/2016,1143.0,07/30/2016,181.11
Basketball at the 2016 Summer Olympics,1277.0,08/31/2016,51749.4,08/16/2016,3952.42
1932 Summer Olympics,491.0,07/15/2016,4396.6,08/06/2016,795.44
Rugby union at the 1924 Summer Olympics,29.2,09/01/2016,3140.0,08/19/2016,10653.42
Field hockey at the 2016 Summer Olympics – Women's qualification,6.0,09/01/2016,210.2,08/08/2016,3403.33
Kipchoge Keino,87.6,07/16/2016,7887.8,08/06/2016,8904.34
El Salvador at the 2016 Summer Olympics,0.0,07/09/2016,2195.0,08/06/2016,0
Malta at the 2016 Summer Olympics,0.0,07/08/2016,797.8,08/06/2016,0
Copenhagen,3844.8,07/22/2016,4940.0,07/13/2016,28.49
Sustainability,0.0,07/09/2016,2598.0,08/30/2016,0
Slum,936.0,07/16/2016,1148.6,08/22/2016,22.71
Estádio Nacional Mané Garrincha,123.8,08/30/2016,908.0,08/04/2016,633.44
Nepal at the 2016 Summer Olympics,150.6,07/10/2016,2311.0,08/06/2016,1434.53
Football at the 2016 Summer Olympics – Women's qualification,7.0,08/28/2016,20.2,07/11/2016,188.57
China at the 2016 Summer Olympics,588.4,09/01/2016,16072.0,08/06/2016,2631.48
Athlete,0.0,07/08/2016,476.0,08/19/2016,0
Jamaica at the 2016 Summer Olympics,0.0,07/09/2016,6568.6,08/20/2016,0
Kinetic sculpture,21.6,07/21/2016,298.6,08/06/2016,1282.41
Vietnam at the 2016 Summer Olympics,0.0,07/09/2016,6019.8,08/06/2016,0
1984 Summer Olympics,1337.2,07/15/2016,13134.6,08/22/2016,882.25
Iran at the 2016 Summer Olympics,254.0,09/01/2016,11363.6,08/14/2016,4373.86
Water supply and sanitation in Brazil,36.0,07/16/2016,248.8,08/06/2016,591.11
Equestrian at the 2016 Summer Olympics – Qualification,21.8,08/30/2016,382.6,08/09/2016,1655.05
Ghana at the 2016 Summer Olympics,0.0,07/09/2016,1502.4,08/06/2016,0
USA Today,965.6,08/20/2016,1229.8,07/28/2016,27.36
International Olympic Committee,0.0,07/09/2016,9952.0,08/06/2016,0
Handball at the 2016 Summer Olympics – Men's qualification,26.4,09/01/2016,1104.2,08/07/2016,4082.58
Parque Lage,49.2,07/23/2016,151.4,08/12/2016,207.72
Fencing at the 2016 Summer Olympics,0.0,07/08/2016,21227.2,08/10/2016,0
Anderson Varejão,426.0,08/27/2016,2786.0,07/18/2016,553.99
Ecuador at the 2016 Summer Olympics,0.0,07/09/2016,1150.2,08/06/2016,0
Chicago bid for the 2016 Summer Olympics,254.4,07/23/2016,2031.0,08/06/2016,698.35
Sudan at the 2016 Summer Olympics,0.0,07/09/2016,476.6,08/06/2016,0
Carmen Miranda,848.8,07/19/2016,4900.8,08/22/2016,477.38
BBC Sport,2240.4,08/02/2016,11840.2,08/14/2016,428.49
ZDF,249.2,08/28/2016,523.4,08/05/2016,110.03
Liberia at the 2016 Summer Olympics,0.0,07/08/2016,652.0,08/06/2016,0
Judo at the 2016 Summer Olympics,0.0,07/08/2016,29576.8,08/08/2016,0
Equestrian at the 2016 Summer Olympics,321.0,09/01/2016,11588.8,08/09/2016,3510.22
Brazilian Carnival,542.8,07/16/2016,1729.0,08/06/2016,218.53
"Copacabana, Rio de Janeiro",476.6,07/17/2016,6917.4,08/06/2016,1351.41
Greece at the 2016 Summer Olympics,222.2,09/01/2016,5060.0,08/16/2016,2177.23
Olympic Games ceremony,0.0,07/09/2016,9289.4,08/06/2016,0
Copacabana Stadium,0.0,07/08/2016,724.6,08/07/2016,0
121st IOC Session,33.4,09/01/2016,513.4,08/06/2016,1437.13
Vanderlei Cordeiro de Lima,0.0,07/08/2016,34280.0,08/06/2016,0
Daniela Thomas,19.4,07/13/2016,1166.4,08/06/2016,5912.37
UTC−03:00,220.8,07/17/2016,704.2,08/06/2016,218.93
Seating capacity,348.2,07/16/2016,532.0,08/06/2016,52.79
Olympic video games,152.4,09/01/2016,2684.2,08/06/2016,1661.29
Diving at the 2016 Summer Olympics – Qualification,47.6,08/31/2016,1433.0,08/08/2016,2910.5
Virgin Islands at the 2016 Summer Olympics,0.0,07/09/2016,737.2,08/06/2016,0
1976 Summer Olympics,2090.6,07/15/2016,20907.4,08/16/2016,900.07
Volleyball at the 2016 Summer Olympics – Women's qualification,88.6,09/01/2016,2972.0,08/08/2016,3254.4
Croatia at the 2016 Summer Olympics,169.0,09/01/2016,5964.6,08/19/2016,3429.35
Santos Dumont Airport,118.0,08/30/2016,504.8,08/06/2016,327.8
2004 Summer Olympics,1903.0,07/15/2016,20283.8,08/06/2016,965.89
Judo at the 2016 Summer Olympics – Qualification,27.0,09/01/2016,1299.2,08/06/2016,4711.85
Switzerland at the 2016 Summer Olympics,129.6,09/01/2016,1641.4,08/06/2016,1166.51
Bulgarian National Television,47.6,07/18/2016,77.2,08/06/2016,62.18
Algeria at the 2016 Summer Olympics,0.0,07/09/2016,1333.2,08/16/2016,0
1940 Winter Olympics,111.8,07/14/2016,1096.6,08/06/2016,880.86
Acting president,31.4,07/22/2016,91.8,08/06/2016,192.36
Youth Arena,44.6,07/15/2016,931.2,08/07/2016,1987.89
Petrobras,291.2,07/16/2016,594.2,09/01/2016,104.05
Argentina,6990.6,07/30/2016,10560.4,07/12/2016,51.07
Rugby union,1163.6,07/17/2016,6543.6,08/09/2016,462.36
Syria at the 2016 Summer Olympics,0.0,07/09/2016,2798.4,08/06/2016,0
Bahamas at the 2016 Summer Olympics,0.0,07/09/2016,1316.6,08/16/2016,0
Botswana at the 2016 Summer Olympics,0.0,07/09/2016,488.4,08/06/2016,0
Finland at the 2016 Summer Olympics,118.0,09/01/2016,1767.4,08/06/2016,1397.8
Rowing at the 2016 Summer Olympics – Qualification,26.0,09/01/2016,693.2,08/06/2016,2566.15
International Association of Athletics Federations,304.8,07/16/2016,1795.2,08/15/2016,488.98
David Segal (reporter),19.2,07/10/2016,140.0,08/15/2016,629.17
Vinicius de Moraes,153.6,07/13/2016,894.8,08/06/2016,482.55
Iceland at the 2016 Summer Olympics,88.4,09/01/2016,1546.0,08/06/2016,1648.87
Angola at the 2016 Summer Olympics,0.0,07/09/2016,655.2,08/06/2016,0
Ireland at the 2016 Summer Olympics,207.4,09/01/2016,5106.8,08/06/2016,2362.3
Myanmar at the 2016 Summer Olympics,0.0,07/08/2016,831.6,08/06/2016,0
Bids for the 2016 Summer Olympics,366.8,07/14/2016,3984.0,08/06/2016,986.15
Macedonia at the 2016 Summer Olympics,67.8,09/01/2016,1284.0,08/06/2016,1793.81
Portuguese language,2581.8,07/30/2016,6815.8,08/06/2016,163.99
Estonia at the 2016 Summer Olympics,163.0,07/16/2016,1047.8,08/06/2016,542.82
South Africa at the 2016 Summer Olympics,0.0,07/08/2016,4817.4,08/15/2016,0
1924 Summer Olympics,433.0,07/15/2016,3018.8,08/06/2016,597.18
TV Globo,11.8,07/25/2016,15.4,08/13/2016,30.51
Triathlon,0.0,07/08/2016,53378.4,08/20/2016,0
Brazilian National Anthem,185.6,07/30/2016,6064.0,08/06/2016,3167.24
Guyana at the 2016 Summer Olympics,0.0,07/08/2016,1672.0,08/06/2016,0
List of international sports federations,216.8,07/29/2016,427.8,08/23/2016,97.32
"Salvador, Bahia",555.6,07/16/2016,1795.6,08/07/2016,223.18
Honduras at the 2016 Summer Olympics,106.0,07/16/2016,1303.0,08/06/2016,1129.25
Rio Olympic Velodrome,0.0,07/09/2016,2270.6,08/15/2016,0
O Dia,12.2,07/25/2016,18.6,08/29/2016,52.46
Brunei at the 2016 Summer Olympics,0.0,07/09/2016,808.2,08/06/2016,0
Maracanã (neighborhood),6.8,07/14/2016,120.2,08/06/2016,1667.65
Tuvalu at the 2016 Summer Olympics,55.8,07/10/2016,2902.8,08/06/2016,5102.15
Rowing at the 2016 Summer Olympics,0.0,07/08/2016,19803.0,08/11/2016,0
Morocco at the 2016 Summer Olympics,0.0,07/09/2016,1300.4,08/06/2016,0
Bosnia and Herzegovina at the 2016 Summer Olympics,76.2,09/01/2016,1477.4,08/06/2016,1838.85
Diving at the 2016 Summer Olympics,664.8,07/15/2016,16201.8,08/08/2016,2337.09
Earth Summit,534.4,08/20/2016,629.4,09/01/2016,17.78
Cuba at the 2016 Summer Olympics,0.0,07/08/2016,2341.0,08/06/2016,0
Venezuela at the 2016 Summer Olympics,245.4,07/16/2016,1675.2,08/06/2016,582.64
Pakistan at the 2016 Summer Olympics,0.0,07/08/2016,6557.0,08/06/2016,0
"Lagoa, Rio de Janeiro",0.0,07/09/2016,178.8,08/06/2016,0
Dance (Matisse),0.0,07/09/2016,302.0,08/06/2016,0
7 July 2005 London bombings,1351.2,08/13/2016,3991.2,08/04/2016,195.38
2000 Summer Olympics,1824.4,07/16/2016,18682.8,08/06/2016,924.05
Time in Brazil,178.0,08/27/2016,6365.2,08/05/2016,3475.96
Sailing at the 2016 Summer Olympics,0.0,07/08/2016,13785.4,08/16/2016,0
Rodrigo de Freitas Lagoon,0.0,07/09/2016,1020.6,08/06/2016,0
1944 Winter Olympics,83.2,07/22/2016,594.2,08/06/2016,614.18
President of Brazil,1243.6,07/23/2016,4157.2,08/06/2016,234.29
Water polo at the 2016 Summer Olympics – Men's qualification,10.2,08/30/2016,175.2,08/06/2016,1617.65
Beach volleyball at the 2016 Summer Olympics – Men's tournament,139.0,08/31/2016,12670.0,08/11/2016,9015.11
Saint Lucia at the 2016 Summer Olympics,0.0,07/08/2016,707.2,08/06/2016,0
Olympics on NBC,241.4,08/31/2016,10434.0,08/10/2016,4222.29
Nature conservation,23.2,08/13/2016,27.8,09/01/2016,19.83
Laos at the 2016 Summer Olympics,61.8,09/01/2016,922.4,08/06/2016,1392.56
Lesotho at the 2016 Summer Olympics,0.0,07/09/2016,441.4,08/06/2016,0
Samoa at the 2016 Summer Olympics,0.0,07/08/2016,915.2,08/06/2016,0
2016 Summer Olympics opening ceremony,1104.2,09/01/2016,79833.4,08/06/2016,7129.98
Dilma Rousseff,0.0,07/09/2016,18183.0,09/01/2016,0
Arena Corinthians,131.8,08/31/2016,716.8,08/14/2016,443.85
Tanzania at the 2016 Summer Olympics,79.0,07/23/2016,508.8,08/06/2016,544.05
Burkina Faso at the 2016 Summer Olympics,83.8,07/10/2016,464.6,08/06/2016,454.42
Rio de Janeiro Light Rail,39.2,07/16/2016,185.0,08/06/2016,371.94
1972 Summer Olympics,1170.8,07/17/2016,8474.6,08/06/2016,623.83
Kenya at the 2016 Summer Olympics,0.0,07/09/2016,3303.0,08/21/2016,0
Sao Paulo,60.2,07/16/2016,78.4,08/19/2016,30.23
Winter Olympic Games,3179.6,07/15/2016,26424.8,08/06/2016,731.07
International Weightlifting Federation,0.0,07/09/2016,2399.4,08/17/2016,0
Pixinguinha,29.6,07/20/2016,63.6,08/06/2016,114.86
Synchronized swimming at the 2016 Summer Olympics – Qualification,20.0,09/01/2016,625.4,08/14/2016,3027.0
Guam at the 2016 Summer Olympics,0.0,07/08/2016,714.6,08/06/2016,0
National Olympic Committees,16.0,09/01/2016,965.4,08/06/2016,5933.75
1980 Summer Olympics,1036.6,07/15/2016,13194.8,08/14/2016,1172.89
The New York Times,0.0,07/09/2016,4164.0,08/26/2016,0
Crime in Brazil,372.0,08/27/2016,2088.4,08/06/2016,461.4
Togo at the 2016 Summer Olympics,0.0,07/09/2016,472.4,08/06/2016,0
Martinho da Vila,19.8,07/19/2016,440.6,08/22/2016,2125.25
London,10883.6,07/23/2016,12438.6,07/13/2016,14.29
Saudi Arabia at the 2016 Summer Olympics,0.0,07/08/2016,2055.8,08/06/2016,0
Islamic terrorism,904.6,08/20/2016,2648.6,07/15/2016,192.79
Cook Islands at the 2016 Summer Olympics,90.2,07/15/2016,859.6,08/06/2016,852.99
Henri Matisse,1235.6,08/13/2016,2328.8,07/20/2016,88.48
Canada at the 2016 Summer Olympics,0.0,07/08/2016,14388.2,08/19/2016,0
Palau at the 2016 Summer Olympics,0.0,07/09/2016,538.4,08/06/2016,0
Brazilian Olympic Committee,0.0,07/09/2016,269.0,08/22/2016,0
"Gamboa, Rio de Janeiro",8.0,07/13/2016,33.2,08/22/2016,315.0
National Shooting Center,25.6,07/15/2016,409.2,08/06/2016,1498.44
Federal government of Brazil,0.0,07/09/2016,461.4,08/06/2016,0
Peru at the 2016 Summer Olympics,0.0,07/09/2016,1651.8,08/06/2016,0
Monaco at the 2016 Summer Olympics,94.0,07/10/2016,724.6,08/06/2016,670.85
Votuporanga,8.4,07/17/2016,15.8,07/20/2016,88.1
Athens,2686.8,07/16/2016,4076.8,08/22/2016,51.73
Operation Car Wash,0.0,07/09/2016,642.6,09/01/2016,0
Tokyo bid for the 2016 Summer Olympics,56.6,07/13/2016,501.2,08/22/2016,785.51
Climate change,0.0,07/09/2016,4066.8,08/30/2016,0
Cayman Islands at the 2016 Summer Olympics,0.0,07/09/2016,647.2,08/06/2016,0
Barra da Tijuca,85.8,09/01/2016,1430.2,08/06/2016,1566.9
Oman at the 2016 Summer Olympics,0.0,07/09/2016,395.0,08/06/2016,0
Bids for the 2012 Summer Olympics,126.2,07/10/2016,880.6,08/06/2016,597.78
Mint (facility),90.4,08/13/2016,121.0,08/22/2016,33.85
Canoeing at the 2016 Summer Olympics – Qualification,26.4,08/31/2016,659.8,07/18/2016,2399.24
Malawi at the 2016 Summer Olympics,0.0,07/08/2016,407.6,08/06/2016,0
Federated States of Micronesia at the 2016 Summer Olympics,63.0,09/01/2016,953.4,08/06/2016,1413.33
1920 Summer Olympics,378.6,07/16/2016,2978.8,08/22/2016,686.79
Olympic Broadcasting Services,0.0,07/08/2016,1194.6,08/06/2016,0
Luiz Inácio Lula da Silva,0.0,07/09/2016,1498.0,09/01/2016,0
Botafogo,70.8,07/19/2016,206.8,08/21/2016,192.09
Mauritius at the 2016 Summer Olympics,0.0,07/08/2016,1532.6,08/06/2016,0
Terrorism in Brazil,30.0,08/27/2016,123.0,08/06/2016,310.0
Poland at the 2016 Summer Olympics,177.4,09/01/2016,4785.6,08/06/2016,2597.63
Tokyo 2020,22.2,07/15/2016,1129.8,08/22/2016,4989.19
1968 Summer Olympics,768.0,07/16/2016,5988.2,08/06/2016,679.71
Primetime,32.2,08/18/2016,55.8,08/23/2016,73.29
Rede Bandeirantes,0.0,07/08/2016,213.4,08/06/2016,0
Mauritania at the 2016 Summer Olympics,0.0,07/08/2016,429.8,08/06/2016,0
Modern pentathlon at the 2016 Summer Olympics,412.6,07/15/2016,12806.2,08/20/2016,3003.78
