Date,Views
20191227,19
20191228,34
20191229,22
20191230,44
20191231,27
20200101,35
20200102,44
20200103,30
20200104,21
20200105,30
20200106,36
20200107,44
20200108,37
20200109,44
20200110,46
20200111,27
20200112,42
20200113,25
20200114,40
20200115,27
20200116,20
20200117,42
20200118,29
20200119,20
20200120,38
20200121,19
20200122,23
20200123,44
20200124,22
20200125,35
20200126,521
20200127,1482
20200128,856
20200129,1041
20200130,598
20200131,393
20200201,507
20200202,390
20200203,244
20200204,168
20200205,127
20200206,166
20200207,129
20200208,109
20200209,111
20200210,104
20200211,93
20200212,99
20200213,64
20200214,69
20200215,85
20200216,97
20200217,81
20200218,86
20200219,70
20200220,57
20200221,49
20200222,63
20200223,68
20200224,99
20200225,173
