Date,Views
20220105,2223
20220106,1837
20220107,1935
20220108,1013
20220109,1505
20220110,1589
20220111,960
20220112,3452
20220113,1672
20220114,1052
20220115,962
20220116,1076
20220117,1266
20220118,1944
20220119,1523
20220120,1948
20220121,1607
20220122,1332
20220123,1319
20220124,1738
20220125,2993
20220126,3796
20220127,3516
20220128,8672
20220129,3010
20220130,3945
20220131,3395
20220201,2633
20220202,3006
20220203,3984
20220204,3116
20220205,1887
20220206,1987
20220207,5079
20220208,2604
20220209,1910
20220210,2565
20220211,2697
20220212,6014
20220213,27147
20220214,11029
20220215,1746
20220216,1483
20220217,1945
20220218,1797
20220219,2952
20220220,3509
20220221,3978
20220222,2477
20220223,3363
20220224,2536
20220225,3201
20220226,2359
20220227,4229
20220228,2956
20220301,3604
20220302,3708
20220303,2102
20220304,2742
20220305,5136
20220306,4198
