Date,Views
20191017,8461
20191018,4023
20191019,2937
20191020,1549
20191021,6127
20191022,3968
20191023,1697
20191024,1186
20191025,841
20191026,984
20191027,817
20191028,1023
20191029,1131
20191030,1243
20191031,924
20191101,770
20191102,657
20191103,823
20191104,1053
20191105,901
20191106,887
20191107,823
20191108,703
20191109,653
20191110,678
20191111,893
20191112,911
20191113,805
20191114,972
20191115,831
20191116,663
20191117,739
20191118,766
20191119,883
20191120,836
20191121,695
20191122,753
20191123,559
20191124,660
20191125,758
20191126,844
20191127,796
20191128,768
20191129,649
20191130,636
20191201,727
20191202,727
20191203,949
20191204,814
20191205,730
20191206,717
20191207,613
20191208,747
20191209,915
20191210,960
20191211,1109
20191212,1869
20191213,7953
20191214,3354
20191215,2360
20191216,2983
