Date,Views
20190311,64
20190312,50
20190313,58
20190314,67
20190315,75
20190316,51
20190317,60
20190318,72
20190319,47
20190320,56
20190321,65
20190322,64
20190323,52
20190324,63
20190325,86
20190326,53
20190327,55
20190328,94
20190329,63
20190330,56
20190331,53
20190401,57
20190402,73
20190403,75
20190404,73
20190405,66
20190406,70
20190407,72
20190408,85
20190409,120
20190410,305
20190411,611
20190412,273
20190413,184
20190414,175
20190415,158
20190416,139
20190417,157
20190418,133
20190419,106
20190420,88
20190421,116
20190422,176
20190423,191
20190424,115
20190425,102
20190426,119
20190427,99
20190428,86
20190429,76
20190430,92
20190501,79
20190502,67
20190503,99
20190504,77
20190505,64
20190506,79
20190507,77
20190508,70
20190509,87
20190510,76
